Initial molecule , Modified molecule
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 , CCN(CC)CNc1ccc(-c2cc([18F])ccc2Cl)cc1C1CCCN(c2ncnc(N)c2OC(C)C)C1
Cn1c(C(=O)Cc2cccc3c2CCN3Cl)nc(N2CCOCC2)cc1=O , CCCSN1CCc2c(CC(=O)c3nc(N4CCOCC4)cc(=O)n3C)cccc21
CN(C)CC(=O)N1CCN(Cc2cn3cc(-c4ncc(N)cn4)nc(N4CCOCC4)c3n2)CC1 , COCCN(C)c1nc(-c2ccc(CC#N)nn2)cn2cc([C@@H]3C[C@@H]3N3CCN(C(=O)CN(C)C)CC3)nc12
Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2cccc(F)c2)cc1 , C#Cc1ncccc1-c1nc2ccc(-c3cccnn3)nc2n1-c1ccc(CNC(=O)c2cncc([18F])c2)cc1
COc1ccc(S(=O)(=O)Nc2cc(-c3nc4ccc(NC(C)=O)cc4s3)cnc2C#N)cc1 , COc1ccc(S(=O)(=O)Nc2nc(-c3nc4ccc(C(N)=O)cc4s3)ncc2[11C]#N)cc1
Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1 , Nc1ncccc1C1(c2ccccc2)NC(=O)N(c2ccc(-c3nc4c(cc(-c5cccnc5)[nH]4)c(=O)[nH]3)cc2)C1=O
O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2C2CCCCC2)[nH]1 , CCCCCCn1c(SCc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccccc21
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cnoc3)cn2CCN2CCC2)CC1 , Cc1c(N)ncnc1N1CCC(c2cc(-c3conc3)ccc2CCN2CCC2)CC1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)nc2n1 , CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CSN3CCC(C(C)(C)O)CC3)nc2n1
COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1Cl , CNc1cc(-c2nc(COC[18F])cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1OC
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccncc4)cccc3o2)[nH]1 , c1cnc(Cc2nc3c(-c4ccnnc4)cccc3o2)c(N2CCOCC2)c1
CCC1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21 , CNc1ccc(C[C@@H](N)C(=O)N2CCN(c3c4c(ncn3)CSC4CCF)CC2)cn1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Br , CCCNCCc1cc(-c2cc(OC(F)(F)F)ccn2)ccc1N1CCC[C@H](c2c(CF)cccc2N)C1
Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1 , Nc1cc(=O)n(-c2nc3cccnc3n2-c2ncc(N3C(=O)NC(c4ccccc4)C3=O)cn2)cc1
COc1cc(Nc2nc3ccccc3nc2S(=O)(=O)Nc2ccc(CN(C)C)cc2)cc(OC)c1 , CCN(c1ccc(CN(C)C)cc1)S(=O)(=O)c1nc2ccccc2nc1Nc1cc(OC)ccc1O[11CH3]
NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , C#Cc1c(CC(N)=O)cccc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN)CC1
CC(F)(C(=O)c1cccc2c1CCN2F)c1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c(C(C)(F)C(=O)[C@@H]2Cc3ccccc3N2OCCOCCF)n1
COc1ncc(Nc2cccnc2-c2nc(C)nc(N)n2)cc1F , COc1ncc(Nc2cccnc2-c2nc(C)nc(N)n2)cc1[18F]
Nc1ccc(S(=O)(=O)Nc2nncs2)cc1 , Nc1ncc(S(=O)(=O)NCCc2nncs2)cn1
COCCNc1cnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2n1 , CCCSc1ncc(-c2cc3nc(NCCOC)cnc3cc2)cc1NS(=O)(=O)c1ccc(F)cc1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)nc2n1 , CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CSN3CCC(C(C)(C)O)CC3)nc2n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc(C(F)(F)F)c1O , COCCN(C)c1cc2c(cn1)[nH]nc2CC(=O)Nc1cccc(OC(F)(F)F)c1S
Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F , Cc1cc(-c2nc(CC[18F])cn2N2CCC(c3c(NC(C)C)ncnc3C)CC2)ccc1[18F]
C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=S)n1C , NC[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=S)n1CN
Cc1nc(C(=O)N[C@@]2(C(N)=O)CCCN2C)sc1-c1csc(C(C)(C)C)n1 , Cc1c(-c2csc(C(C)(C)N)n2)nc([C@H](O)CC[C@@]2(C(N)=O)CCCN2C)s1
COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1 , CNC(=O)Nc1nc2ccc(-c3ccc(OC)cc3C(CNS(C)(=O)=O)NC(=O)c3ccc[nH]3)cc2s1
CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccc(C)cc4)n3)cc2s1 , CNC(=O)Nc1cc2cc(-c3ncnc(NS(=O)(=O)c4ccc(C)nc4)n3)ccc2s1
C[C@@H](Nc1ncnc2[nH]cnc12)c1nn2cccc2c(=O)n1-c1ccccc1 , CC(C(=O)c1ncnc2c1nc[nH]2)c1cnc2[nH]c(=O)n(-c3ccccc3)c2n1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1 , CC(=O)Nc1nc2cc(-c3cnc(Cl)c(N(C(C)C)S(=O)(=O)c4ccc([18F])cc4)c3)ccc2s1
CC(=O)Nc1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(CNC(=O)c5cccc(F)c5)cc4)c3n2)c1 , NC(=O)c1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(CC[C@@H](O)c5cccc([18F])c5)cc4)c3n2)c1
Nc1ccc(-c2cncc(C[C@H](N)COc3c[nH]c4ccccc34)c2)cc1C(=O)c1cccc(Cl)c1 , Nc1ccc(-c2cc(C[C@H](N)COc3c[nH]c4ccccc34)cnc2)cc1C(=O)c1cccc(Cl)c1
CC(=O)Nc1ccc2ccn(-c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1 , CCC(=O)Nc1ccc2ccn(-c3nc4c([11C]#N)cnn4c(CCNC(C)COC)c3)c2c1
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccccc1 , C[C@H](NC(=O)N1CCC(N)(c2ncnc3c2cc[nH]3)CC1)c1ccccc1
Cc1cc(-c2nc(NCCC3CCCC3)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)ccc1F , NC(=O)Cc1c(C2CCCN(n3cc(NCCCC4CCCC4)nc3-c3ccc([18F])c(CC(=O)O)c3)C2)c(N)ncn1
NC(=O)c1ccc(N2CCN(c3ccccc3)CC2)c2cncnc12 , CC(=O)Nc1ccc(N2CCN[C@@H](c3ccccc3)C2)c2cncnc12
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Cl , CCN(CC)CCc1cn(N2CCC(c3c(Cl)c(CC#N)ncn3)CC2)c(-c2cc(F)ccc2)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN(C)C)CC1 , CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2OCCN(C)C)CC1
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)c3ccccc3)CC2)nc(-c2ccc(NC(=O)NCCO)cc2)n1 , COCCN(C)S(=O)(=O)N[C@]1(n2cccc2)C[C@H](c2c(-c3ccc(NC(=O)NCCO)cc3)oc(C3=N[C@@H](C#N)CS3)n2)C1
CC1(C)Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c(CC(=O)N2c3ccccc3CC2(C)C)n1
CC1(C)Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c(CC(=O)N2c3ccccc3CC2(C)CN)n1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cnoc3)cn2CCN2CCC2)CC1 , NC(=O)c1c(N)[nH]nc1N1CC=C(c2cc(-c3conc3)ccc2NCN2CCC2)CC1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1 , Cc1ccc([18F])c(NC(=O)Nc2ncc(-c3cccc4c3c(I)n[nH]4)cn2)c1
Nc1cc(C(F)(F)F)c(-c2cc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1 , FC(F)(F)c1c(-c2nn(N3C4COCC3COC4)c(N3C4CCC3COC4)n2)cnc(I)c1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccccc3F)cn2CCN2CCC2)CC1 , C#Cc1c(C#N)c(N2C[C@H]3C[C@@]3(c3nc(-c4ccccc4F)cn3CCN3CCC3)C2)ncn1
Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(=O)(=O)c3cccnc3)c2)n1 , COCCOn1cc(NS(=O)(=O)c2cccnn2)c(=O)n(Nc2ccc(COC)cc2-c2nc(C)nc(CC#N)n2)c1=O
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3cccc(Cl)c3Cl)cc2)cc1 , CNc1c(O)cccc1-n1cc(-c2cc(C(F)(F)F)nn2-c2ccc(NS(C)(=O)=O)cn2)c(=O)[nH]c1=O
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 , CCOc1c(CC#N)ncnc1N1CCC(c2nc(-c3cc([18F])ccc3C)cn2OCCNC)CC1
NCCCC(NC(=O)c1sc(Br)cc1-c1ccnc2[nH]ccc12)c1ccccc1 , CNCC(NC(=O)n1nc(OCCCOCCF)nc1-c1cccc2nccn12)n1cccc1
CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1 , CN(C(N)=O)c1ccc(-c2nc(CC3CCCCC3)c3cc[nH]c3n2)cc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 , CCc1c(N)ncnc1N1CCC(c2nc(-c3cc([18F])ccc3Cl)cn2CCN(CC)CC)CC1
CC(=O)Nc1cccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)c1 , CC(=O)Nc1cccc(OCc2nc3ccccc3n2-c2nn(I)c(C#N)c2)c1
CCc1cc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3c2)nc(N)n1 , CCc1cc(-c2cnc3[nH]cc(-c4c[nH]nc4)c3c2)nc(I)n1
CC(=O)Nc1ccc2ccn(-c3cc(CCNN4CCCC4)n4ncc(C#N)c4n3)c2c1 , CCCN(CCC)SCc1nc2cnc(-n3ccc4ccc(NC(C)=O)cc43)nc2n1[11C]#N
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21 , NC(=O)c1c([C@]2(N3CCc4c(Cl)cccc43)OCCO2)nc(N2CCOCC2)s1
COCCN(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 , COCCN(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCCN(c2ncnc(N)c2[11C]#N)C1
C[C@@H](Nc1nc(N)c2nc[nH]c2n1)c1nn2cccc2c(=O)n1-c1ccccc1 , C[C@@H](Nn1c(=O)[nH]c2ncc(N)nc21)c1nn2cccc2c(=O)n1-c1ccccc1
O=S(=O)(Nc1ncc(Cl)cc1-c1cnc2ccc(-c3ccncc3)cc2n1)c1ccc(F)cc1 , CCCSc1cnc(NS(=O)(=O)c2ccc(F)cc2)c(-c2nc3cc(-c4ccncc4)ccc3nc2)c1
CN(C)C1CCN(Cc2cc3nc(-c4ccc5[nH]ccc5c4F)nc(N4CCOCC4)c3s2)CC1 , CCCNc1ccc(-c2nc(N(C)CCOC)c3sc(CN4C[C@H]5C[C@]5(N(C)C)C4)cc3n2)c2ncncc12
O=C(Cc1cc(=O)[nH]c(-c2cc(F)ccn2)n1)N1CCc2c(F)cccc21 , O=c1cc([C@]2(c3c4CCNc4cc(F)c3)OCCO2)nc(-c2cccn(F)c2=O)[nH]1
CN(C)CC(=O)N1CCC(c2cc(-c3nc(N)cnc3-n3nnc4ccccc43)n(C)n2)CC1 , CN(C)CC(=O)N1CCC(c2nc(-c3nc(N)cnc3-n3nnc4ccccc43)nc(CN)n2)CC1
Cc1cc(-c2nc(CCO)cn2N2CCC(c3c(N)ncnc3-c3cn[nH]c3)CC2)ccc1F , Cc1cc(-c2nc(CCO)cn2N2CCC(c3c(-c4c[nH]cc4)ncnc3C)CC2)ncc1F
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)n3)cn2CCN2CCC2)CC1 , CCc1c(N)ncnc1N1CCC(c2cc(-c3nc(Cl)ccc3)ccc2CCN2CCC2)CC1
CNc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl , CNc1c(C2CCN(c3ccc(-c4nc(C(F)(F)F)cnc4)cc3NCCCN3CCC3)CC2)c(OCCCOC)ccc1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(Cl)cc3)CC2)c1C1CCC1 , CCCCc1c([C@H]2CCCN(n3cc(CCN(CC)CC)nc3-c3ccc(Cl)cn3)C2)ncnc1CC#N
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(F)cccc21 , NC(=O)[C@H]1CO[C@@](c2ncc(N3CCOCC3)s2)(N2CCc3c([18F])cccc32)O1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN(C)C)CC1 , CCOc1c(N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)nn2CCN(C)C)CC1
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cccc(F)c1 , COc1ncc(-c2cn3c(=O)ccnc3cc2)cc1N(C(C)C)S(=O)(=O)c1cccc([18F])c1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc[nH]c(=O)c3)cn2CCN2CCC2)CC1 , NC(=O)c1c(N)ncnc1N1CC=C(c2cc(-c3cc(=O)[nH]cc3)ccc2CCN2CCC2)CC1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1-c1cnoc1 , Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1-c1conc1
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)nc(N3CC4CCC(C3)O4)n2)cn1 , Nc1cc(C(F)F)c(-c2nn(N3CCOCC34CCC4)c(N3CCOCC3)c2)cn1
CS(=O)(=O)C1(c2cc(-c3cc(F)ncc3N)nc(N3CCOCC3)n2)CC1 , CCCNc1ncc(C(=O)O)c(-c2nc(N3CCOCC3)nc(C(C)(C)S(C)(=O)=O)c2)c1
COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1F , COc1ccc(-c2nc(CC[18F])cn2N2CCCC(c3c([11C]#N)ncnc3N)C2)cc1[18F]
Nc1ncccc1-c1nc2cc(Br)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1 , Cc1nccnc1-c1nc2cc(OCCCOCCF)cnc2n1-c1ccc(N2C(=O)NC(c3ccccc3)C2=O)cc1
CN(C)C1CCN(Cc2cc3nc(-c4ccc5[nH]ccc5c4F)nc(N4CCOCC4)c3s2)CC1 , CN(C)[C@]12C[C@@H]1CN(Cc1nc(-c3ccc(F)c4cncnc34)c3nc(N4CCOCC4)[nH]c3n1)C2
O=c1cc(N2CCOCC2)nc(Cc2nc3cc(F)ccc3o2)[nH]1 , [18F]c1ccc2sc(SCc3ncccc3C3CCCC3)cc2c1
NC1(c2ccc(-n3c(-c4cccc(Cl)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1 , NC1(c2ccc(-c3cc(Cl)ccc3-c3n[nH]c4cnc(-c5cncc(N6CCOCC6)c5)cc34)cc2)CC1
CNCCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , C#Cc1c(C(N)=O)c(N2CCCC(c3c4c(ncn3)CO[C@H]4c3cc(C(=CCCNC)CC)ccc3N)C2)ncn1
CC(=O)Nc1nc(C)c(-c2cnc(-c3cccnc3)o2)s1 , CC(=O)Nc1nn(-c2ccc(-c3cccnn3)s2)c(C)c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(C(F)(F)F)ccc3F)CC2)c1C1CCC1 , CCCCc1c([C@H]2CCCN(n3cc(CCN4CCCC4)nc3-c3cc(C(F)(F)F)ccc3F)C2)ncnc1N
C[C@H]1COC[C@H](C)N1c1nc(-c2cc(C(F)F)ncc2N)nc(N2[C@@H](C)COC[C@H]2C)n1 , C[C@@H]1CC[C@@H](C)N(c2nc(-c3cc(C(F)F)ncc3N)nc(N3[C@H](C)COC[C@H]3CN)n2)C1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN(C)C)CC1 , C#Cc1c(CC)c(N2CCC(c3cc(-c4nc(OCCOCCF)ncc4C)nn3OCCN(C)C)CC2)ncn1
CC(=O)Nc1nc2ccc(-c3ccnc(NC(C)(C)c4ccccc4)n3)cc2s1 , CC(=O)Nc1cc2c(cco2)c(-c2ccnc(NC(C)(C)n3cccc3)n2)n1
Cn1c(C(=O)CN2CCc3ccccc32)nc(N2CCOCC2)cc1=O , C[C@H]1CO[C@]([C@H]2CN(N3CCOCC3)c3ccccc32)(N2CCc3ccccc32)O1
CS(=O)(=O)C1(c2cc(-c3cc(C(F)(F)F)ncc3N)nc(N3CCOCC3)n2)CCC1 , COCCN(C)n1nc(C2(S(C)(=O)=O)CCC2)nc1-c1cc(C(F)(F)F)ncc1N
Cc1nc(C(=O)N[C@H]2[C@H](C(N)=O)CCN2O)sc1-c1csc(C(C)(C)C)n1 , Cc1c(-c2noc(C(C)(C)N)c2)nc([C@H](O)CC[C@H]2[C@H](CC(N)=O)CCN2O)s1
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1 , CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cn(C(=O)Nc3ccc([18F])cc3)c(=O)[nH]c2=O)n1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(F)(F)F)c3)cn2CCN2CCCC2)CC1 , NC(=O)c1c(N)ncnc1N1CCC(c2cc(-c3cc(C(F)(F)F)ccc3)ccc2NCN2CCCC2)CC1
COCC(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , C#Cc1c(CC(N)=O)cccc1N1CCCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCNC(C)COC)C1
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2Cl)cc1NS(C)(=O)=O , COc1ccc(Nc2cc(-c3nc(C)nc(N)n3)cnc2O)cc1CS(C)(=O)=O
CN(C)CCNC(=O)c1cn2cc(-c3ncc(N)cn3)nc(N3CCOCC3)c2n1 , COCCN(C)c1nc(C(=O)NCCN(C)C)cn2cc(-c3ccc(N)nn3)nc12
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCO)CC1 , NC(=O)c1c(N)ncnc1N1CCC(c2cc(-c3nc(OCCOCCF)ncc3C(F)(F)F)nn2CCO)CC1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(C(F)(F)F)ccc3F)CC2)c1Cl , CCN(CC)CCCNc1cn(N2CCC[C@H](c3c(NC)c(-c4cccc[n+]4C(=O)O)ncn3)C2)c(-c2ncc(F)cn2)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Cl , CNc1c([C@H]2CCCN(n3cc(NCCCN4CCCC4)nc3-c3cc(F)ccc3)C2)ncnc1CC#N
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCOCC2)CC1 , CCn1nc(CC#N)nc1N1CCC(c2nc(-c3nc(F)cn3OCCOCCF)cn2CCN2CCOCC2)CC1
NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , CCC(=CCCN)c1ccc(C(F)(F)F)c([C@@H]2OCc3ncnc(C4CCN(c5cccc(CC(N)=O)c5N)CC4)c32)c1
Cc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1 , COCCN(C)c1cc(=O)[nH]c(CCCCC(=O)Nc2cc(C)ccc2)n1
Cc1nc(C(=O)N[C@H]2C[C@H](C(N)=O)CN2O)sc1-c1csc(C(C)(C)C)n1 , CC(C)(N)c1cc(-c2c(C#N)nc(C(=O)N[C@H]3C[C@@](O)(CC(N)=O)C3)s2)no1
CC[C@@H]1CO[C@@H](NC(=O)C2CCCCC2)CN1c1cc(-c2n[nH]c3cc(N)ccc23)nc(NC)n1 , CC[C@@H]1CO[C@@H](OC(=O)CC(C)C)CN1c1cc(-c2noc3ccc(N)cc23)nc(NC)n1
