Initial molecule ; Modified molecule
C[C@@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1 ; C[C@@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4ncccc4I)n(-c4ccc(C5(I)CCC5)cc4)c3n2)c1
N[C@H](COc1cncc(-c2ccc3[nH]ncc3c2)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2ccc3[nH]ncc3c2)cnc1)Cc1cccc2c1[nH]cc2
N[C@H](COc1cc(-c2ccco2)cnc1-c1ccc2cnccc2c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2ccco2)cnc1-c1ccc2cnccc2c1)Cc1cccc2c1[nH]cc2
CNCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; C[C@@H](N)n1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2[11C]#N)CC1
CNCCn1cc(-c2cc(C(F)(F)F)ccn2)nc1C1CCN(c2ncnc(N)c2Br)CC1 ; CNCCn1cc(-c2cc(C(F)(F)F)ccn2)nc1C1CCCN(c2ncnc(N)c2CF)C1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; CCN(CC)CCc1ccc(-c2cc(F)ccc2Cl)cc1C1CCN(c2ncnc(N)c2C#N)CC1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccc[nH]4)cc32)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(C2C(=O)Nc3ccc(-c4ccc[nH]4)cc32)cnc1)Cc1cccc2c1[nH]cc2
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1cnoc1 ; Nc1ncnc([C@H]2CCCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3OC(F)(F)F)C2)c1-c1conc1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCNCC2CC2)CC1 ; CC(C)CNCCc1ccc(-c2cc([18F])ccc2C(F)(F)F)cc1C1CCN(c2ncnc(CC#N)c2C#N)CC1
CC(C)(O)C(=O)Nc1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1 ; CC(C)(O)C(=O)Nc1cccc(-c2ccc3nc(-c4ncccc4I)n(-c4ccc(C5(I)CCC5)cc4)c3n2)c1
CC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1 ; CC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4ncccc4I)n(-c4ccc(C5(I)CCC5)cc4)c3n2)c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3F)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(F)ccc2F)n1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN(C)C)CC1 ; COc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2OCCN(C)C)CC1
CNCCn1cc(-c2cc(C(F)(F)F)ccn2)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; CNCCn1cc(-c2cc(C(F)(F)F)ccn2)nc1C1CCCN(c2ncnc(N)c2[11C]#N)C1
CNCCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; Cc1ccc(F)cc1-c1cn([C@@H](C)N)c(C2CCN(c3ncnc(N)c3[11C]#N)CC2)n1
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCS(=O)(=O)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cc(C4CCS(=O)(=O)C4)ccc3)nc2n1-c1ccc(C2(I)CCC2)cc1
N[C@H](COc1cncc(-c2n[nH]c3ccc(C(F)(F)F)cc23)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2n[nH]c3ccc(C(F)(F)F)cc23)cnc1)Cc1cccc2c1[nH]cc2
N[C@H](COc1cc(Cl)cnc1-c1ccc2cnccc2c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(Cl)cnc1-c1ccc2cnccc2c1)Cc1cccc2c1[nH]cc2
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3Cl)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(F)ccc2Cl)n1
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCN(C(=O)C5CC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1c(-c2nc3ccc(-c4cc(N5CCN(C(=O)C6CC6)CC5)ccc4)nc3n2-c2ccc(C3(I)CCC3)cc2)nco1
CC(C)(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; N#[11C]c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CO)CC1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCC2)CC1 ; N#CCc1c(C#N)c(N2CCC(c3cc(-c4cc(F)ccc4Cl)ccc3CCN3CCC3)CC2)ncn1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1cc[nH]c1 ; CCCNc1ccc(OC(F)(F)F)c(-c2nc(CCN3CCC3)cn2N2CCC[C@H](c3c(-c4c[nH]nc4)c(N)ncn3)C2)c1
Cc1cc(-c2nc(CCN(C)C)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F ; C#CCc1cc(-c2nc(CCN(C)C)cn2N2CCC(c3c(OC(C)C)ncnc3N)CC2)ccc1[18F]
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C ; CC(=O)Nc1cc(Nc2c3nc(NCC4CC4)cc(C#N)n3nc2)ccc1CN
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2ccc3cnccc3c2)cnc1)Cc1cccc2c1[nH]cc2
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; CCN(CC)CCc1ccc(-c2cc(F)ccc2Cl)cc1C1CCN(c2ncnc(N)c2OC(C)C)CC1
Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CC[18F])cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1[18F]
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN2CCC2)CC1 ; CCOc1c(CC#N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3C)ccc2CCN2CCC2)CC1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; CCOc1c(N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3Cl)ccc2CCN(CC)CC)CC1
CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1 ; CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5I)n(-c5ccc(C6(I)CCC6)cc5)c4n3)c2)CC1
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(C)C)ccn3)cn2CCN2CCC2)CC1 ; C=Cc1c(N)ncnc1N1C[C@H]2C[C@@]2(c2cc(-c3cc(C(C)C)ccn3)ccc2CCN2CCC2)C1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Br ; CCCNCCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(C(F)(F)F)ccn2)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Cl ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(NC)c(N)ncn3)C2)c(-c2cc(F)ccc2OC(F)(F)F)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Br ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)C2)c1Br
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1ccc(F)cc1 ; Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3nc(F)ncc3C(F)(F)F)CC2)c1-c1ccc([18F])cc1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCCC2)CC1 ; N#CCc1c(C#N)c(N2CCC(c3cc(-c4cc(F)ccc4C(F)(F)F)ccc3CCN3CCCCC3)CC2)ncn1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2cc(-c3cc([18F])ccc3C)ccc2CC2CNC2)CC1
Cc1cc(-c2nc(CNCCC3CC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CNCCC(C)O)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1[18F]
COc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 ; COc1c(CC#N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3C)ccc2CC2CNC2)CC1
CC(C)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)ccn1 ; CNc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(C)C)c3)cn2OCN2CCC2)CC1
COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)ccc1F ; COc1cc(-c2nc(CC[18F])cn2N2CCC(c3c(C(N)=O)ncnc3N)CC2)ccc1[18F]
COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ccc1[18F]
C[C@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1 ; C[C@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4ncccc4I)n(-c4ccc(C5(I)CCC5)cc4)c3n2)c1
CN(C)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5ncccc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1 ; CN(C)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5ncccc5I)n(-c5ccc(C6(I)CCC6)cc5)c4n3)c2)CC1
CCN(CC)CCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; Cc1ccc(F)cc1-c1cn(CCN(C)C)c(C2CCN(c3ncnc(N)c3[11C]#N)CC2)n1
COCCNCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; N#[11C]c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2N2CCCCCC2)CC1
CC(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 ; CC(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCCN(c2ncnc(N)c2CC(N)=O)C1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl ; CNc1c([C@H]2CCCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)C2)ncnc1N
COc1cc2c(cc1Nc1nc(Nc3cccc4c3C(=O)NC4)nc3[nH]ccc13)N(C(=O)CN(C)C)CC2 ; COc1cc2c(cc1Nc1c3cc[nH]c3nc(Nc3c4C(=O)NCc4ccc3)n1)N(C(=O)CN(C)C)CC2
Cc1cc2c(-c3cncc(C[C@H](N)COc4ccc(F)c(C)c4)c3)n[nH]c2cn1 ; Cc1cc(CCCCCc2cc(-c3n[nH]c4c3cc(CN)nc4)cnc2)ccc1F
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN(CC)CC)CC1 ; CCN(CC)Cn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2[N+](=O)[O-])CC1
CCN(CC)CCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2OC(C)C)CC1 ; Cc1ccc(F)cc1-c1cn(CCN(C)C)c(C2CCN(c3ncnc(N)c3NC(C)C)CC2)n1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 ; N#CCc1c(C#N)c(N2CCC(c3cc(-c4cc(F)ccc4C(F)(F)F)ccc3CCN3CCC3)CC2)ncn1
N[C@H](COc1cncc(-c2n[nH]c3ccc(C4CC4)cc23)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2n[nH]c3ccc(C4CC4)cc23)cnc1)Cc1cccc2c1[nH]cc2
Cn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2-c2ccc(C#N)cc2)CC1 ; N#[11C]c1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4cc(F)ccc4C(F)(F)F)cn3CC(=O)O)CC2)cc1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1-c1cnoc1 ; CCCNCCc1cn(N2CCC[C@H](c3c(-c4conc4)c(N)ncn3)C2)c(-c2cc(C(F)(F)F)ccn2)n1
CC(C)N(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; CCCC(=O)NCCCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2[11C]#N)CC1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1[N+](=O)[O-] ; CCCNc1ccc(OC(F)(F)F)c(-c2nc(CCN3CCC3)cn2N2CCC[C@H](c3c(C=C4C=CC(=[N+](C)C)C=C4)c(N)ncn3)C2)c1
Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ccc1[18F]
Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F ; Cc1cc(-c2nc(CC[18F])cn2N2CCC(c3c(OC(C)C)ncnc3N)CC2)ccc1[18F]
Nc1ncnc(C2CCN(n3cc(CCNCCCCl)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Br ; Nc1ncnc([C@H]2CCCN(c3ccc(-c4cc(C(F)(F)F)ccn4)cc3CCNCCCCl)C2)c1Br
CCN(CCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2C#N)CC1)C(C)C ; CCN(CCn1cc(-c2cc(F)ccc2C)nc1C1CCCN(c2ncnc(N)c2[11C]#N)C1)C(C)C
Cc1cc(-c2nc(CCNC(C)C)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCNC(C)C)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ccc1[18F]
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(F)cc3)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2ccc(F)cc2)n1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CCCN2)CC1 ; N#CCc1c(C#N)c(N2CCC(c3cc(-c4cc(F)ccc4C(F)(F)F)ccc3CC3CCCN3)CC2)ncn1
Nc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12 ; C[C@H](CCc1cc(-c2ccc3[nH]nc(N)c3c2)cnc1)Cc1cccc2c1[nH]cc2
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2[C@H](C)[C@@H]2CN(C)CCN2S(C)(=O)=O)cc1F ; COc1ncc(Nc2cc(-c3nc(C)nc(I)n3)cnc2[C@H](C)[C@@H]2CN(C)CCN2S(C)(=O)=O)cc1[18F]
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2C(C)(C)N2CCN(S(C)(=O)=O)CC2)cc1F ; COc1ncc(Nc2cc(-c3nc(C)nc(I)n3)cnc2C(C)(C)N2CCN(S(C)(=O)=O)CC2)cc1[18F]
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C1CC1 ; CC(=O)Nc1cc(Nc2c3nc(NCC4CC4)cc(C#N)n3nc2)ccc1C(C)C
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(Nn4ccc(C)n4)nc23)ccc1C ; CC(=O)Nc1cc(Nc2c3nc(Nn4ccc(C)n4)cc(C#N)n3nc2)ncc1CN
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O ; CC1Cc2c(CF)cccc2N1C(=O)Cc1c(CC(N)=O)sc(N2CCOCC2)n1
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1 ; CC1CN([18F])c2cccc(C(=O)Cc3nc(N4CCOCC4)c(F)c(=O)[nH]3)c21
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(O)ccc3C(F)(F)F)CC2)c1Cl ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(NC)c(N)ncn3)C2)c(-c2cc(O)ccc2OC(F)(F)F)n1
Nc1ncccc1-c1nc2ccc(-c3cccc(C(=O)NC4CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cc(C(=O)OC4CC4)ccc3)nc2n1-c1ccc(C2(I)CCC2)cc1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCC2)CC1 ; CCN(CC)CCc1ccc(-c2cc(F)ccc2C(F)(F)F)cc1C1CCN(c2ncnc(N)c2C#N)CC1
N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2ccc3NC(=O)Cc3c2)cnc1)Cc1cccc2c1[nH]cc2
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(F)cc3)CC2)c1Cl ; CCN(CC)CCCNc1cn(N2CCC[C@H](c3c(NC)c(N)ncn3)C2)c(-c2ccc(F)cc2)n1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(C4CC4)cc32)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(C2C(=O)Nc3ccc(C4CC4)cc32)cnc1)Cc1cccc2c1[nH]cc2
Nc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1 ; C[C@H](CCc1cc(-c2ccc3cnc(N)cc3c2)cnc1)Cc1cccc2c1[nH]cc2
Nc1ncccc1-c1nc2ccc(-c3cccc(C4CCN(C(=O)N5CCOCC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1c(-c2nc3ccc(-c4cc(C5CCN(C(=O)N6CCOCC6)CC5)ccc4)nc3n2-c2ccc(C3(I)CCC3)cc2)nco1
