Initial molecule , Modified molecule
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1 , NC(=O)c1cc(-c2cn(-c3ccccc3)c3ccccc23)c(C2(N)CCOCC2)cn1
CCNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3)n2)cc1 , COCCN(C)c1nc(-c2ccc(C3CC(=O)NC3=O)cc2)nc(CS(C)(=O)=O)c1
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4F)cn23)n1 , C=C(CC)c1nc(F)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4ccccc4F)cn23)n1
Cc1nc(N)nc(-n2c(Nc3ccn(C(F)F)n3)nc3ccccc32)n1 , Nc1nc(-n2c(Nc3nn(C(F)F)cc3)nc3ccccc32)nc(O)n1
Cc1nc(-c2ccc(CC3CCN(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O , O=c1[nH]c(-c2ccccc2)c(-c2ccc(NCCC3CCN(n4c(=O)[nH]c5ccccc54)CC3)cc2)nc1O
CCNC(=O)Nc1ccc(-c2nc([C@H]3COCCN3C)c3c(ncn3C)n2)cc1 , CN1CCOC[C@@H]1c1c2c(nc(-c3cnc(N4CCNC4=O)nc3)n1)ncn2CN
O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCOCC1 , O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1OOCCCOCCF
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1Cc2ccccc2C1 , O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1C(=O)c2ccccc2C1=O
Cc1c(Cc2cc(=O)n3ccn(N4CCOCC4)c3n2)cccc1C(F)(F)F , Cc1cnc(Cn2c(=O)[nH]c3ccc(N4CCOCC4)cc32)cc1SC(F)(F)F
Nc1cc(C=Cc2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1 , Nc1cc(C=Cc2cncc(OC[C@@H](N)Cc3cccc4c3[nH]cc4)c2)ccn1
CC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , CNC(=O)Nc1cccc(C(F)(F)F)c1-c1nc(OCCOCCF)nc(N(C)CCOC)n1
CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1 , CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(OC4CCCCC4)c3n2)cc1
CC(C)NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@@H](C)SC3)CC1 , CNc1ccc(C[C@@H](CNC(C)C)C(=O)N2CCN(c3ncnc4c3CN(CN)CC4)CC2)cc1
CN(C)CC(=O)N1CCC(n2ncc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1 , CN(C)C(=O)C#CCN(C)n1ncc(-c2cn(N)c(-n3cnc4ccccc43)n2)n1
CC(=O)Nc1cn2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1 , CC(=O)Nc1cn2cc(-c3cnc(Cl)c(CS(=O)(=O)c4ccc(F)nc4)c3)ccc2n1
CC(=O)Nc1ccc2ccn(-c3cc(CCNN4CCCC4)n4ncc(C#N)c4n3)c2c1 , CNC(=O)Nc1ccc2ccn(-c3nc4c(C#N)cnn4c(OCCOC(C)C)c3)c2c1
NC1(c2ccc(-n3c(-c4ccccn4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1 , NC1(c2ccc(-n3c(-c4ccccn4)nc4ccc(-c5cncc(N6CCOCC6)c5)nc43)cc2)CCC1
CCCCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4nnn(CC)c4n3)cc2)cc1 , COCn1nnc2c(N3CCOCC3)nc(-c3cc(NC(=O)Nc4ccc(CCCCCC=O)cc4)c[nH]3)nc21
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)cc3)cn2CCN2CCCC2)CC1 , CCOCCc1ccc(-c2cn(CNCN3CCCC3)c(C3CCN(n4c(CO)nc5cnc(CC)nc54)CC3)n2)cc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)cc1Br , CSc1cc(NC(=O)Cc2cc(=O)[nH]c(N3CCOCC3)n2)cc(C=O)c1
CC(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1 , CC(=O)Nc1cc2c(cco2)c(-c2cnc(N)c(SC(F)(F)F)c2)n1
Cc1nc(N)nc(-n2c(Nc3ccn(C(F)F)n3)nc3ccccc32)n1 , Cc1nc(I)nc(-n2c(Nc3nn(C(F)F)cc3)nc3ccccc32)n1
C[C@H]1CN(Cc2nc(N3CCOCC3)cn3cc(-c4ncc(N)cn4)nc23)CCN1S(C)(=O)=O , C[C@@H]1CN(OS(C)(=O)=O)CCN1Cc1nc(N2CCOCC2)cn2cc(-c3ncc(F)cn3)nc12
NC(=O)c1ccc(NC2CNCCC2c2cccc(C(F)(F)F)c2)c2cncnc12 , NC(=O)c1ccc(OC2CNCCC2c2cccc(C(F)(F)F)c2)c2cncnc12
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C(C)C)c2)n1 , Cc1cc(N)nc(-c2cccnc2Oc2cnc(Cl)c(N3CCNS3(=O)=O)c2)n1
COc1ccc2[nH]c(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1 , O=c1cc(N2CCOCC2)nc(Cc2nc3cc(C4CCCC4)ccc3[nH]2)[nH]1
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1cccc(F)c1 , COc1ncc(-c2cccc3ccnn23)cc1NS(=O)(=O)c1cncc([18F])c1
COc1cc(C=Cc2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1 , COc1n[nH]c(CC(CNC(C)C)C(=O)c2cncc(C(=O)[C@H](N)Cc3c[nH]c4ccccc34)c2)c1
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nccc(=O)n4c3)cnc2OC)cc1 , COn1ncc(-c2cc3nc(NS(=O)(=O)N(C)C)ccc3cc2)c1-c1cnc(O[11CH3])nc1
COc1ccc(-c2ncnc3ccc(ON4CC[C@H](C(=O)OC(C)(C)C)C4)cc23)cc1OC , COc1cc(-c2cn3cc(ON4CC[C@H](C(=O)OC(C)(C)C)C4)nc3cc2)ccc1Br
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(OC(F)F)cccc21 , FC(F)c1c2CCN([C@]3(c4ccccn4)OC[C@H](N4CCOCC4)O3)c2ccc1
CC(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1 , O=C1OCCN1c1nc2ccc(-c3cnc(CO)c(C(F)(F)F)c3)cc2s1
COc1cc(C=Cc2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1 , [11CH3]Oc1cc(C=Cc2cncc(C(=O)[C@H](N)Cc3cccc4c3[nH]cc4)c2)ccn1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccoc3)cn2CCN2CCC2)CC1 , CN(CC#Cc1n[nH]c(N)c1C#N)c1nc(-n2cccn2)cn1CCN1CCC1
CCS(=O)(=O)C1(c2cc(-c3cc(C(F)(F)F)ncc3N)nc(N3CCOCC3)n2)CC1 , CCS(=O)(=O)C1(c2cc(-c3nc(C(F)(F)F)cn3N)nc(N3CCOCC3)n2)COC1
CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(ncn3C)n2)cc1 , CCNC(=O)Nc1c[nH]c(-c2nc(N3CCCOCC3)c3c(n2)ncn3CN)c1
C[C@@H](NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , C[C@@H](NC(=O)N1CCC(N)(c2cccc3c2[nH]cc3)CC1)c1ccc(Cl)cc1
Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , FCCOCCOc1cc(N2CCOCC2)nc(-c2c(C(F)(F)F)cc(I)nc2)n1
Nc1cc(N2CCC(c3nc(-c4cccc(F)c4)cn3CCN3CCCC3)CC2)ncn1 , CCCNc1cccc(-c2cn(CNCN3CCCC3)c(C3CCN(c4ncnc(N)c4)CC3)n2)c1
NC(=O)c1ccc(N[C@@H]2CNCC[C@@H]2c2ccc(F)cc2)c2cncnc12 , NC(=O)c1ccc2[nH]nc(N[C@@H]3CNCC[C@@H]3c3ccc([18F])cc3)c2c1
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1 , CN(C)C1(c2ccc(-c3c(-c4ccccc4)n4cccc4cn3)cc2)OC=CC1=O
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1 , CC(NC(=O)N1CCC(N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(S(C)(=O)=O)cc1
Cn1c(C(=O)Cc2cccc3c2CCN3Cl)nc(N2CCOCC2)cc1=S , Cn1c(C(=O)Cc2c3CCN(Cl)c3ccc2)nc(N2CCOCC2)cc1=S
Nc1ncc(-c2cn3cc(CCNC(=O)N4CCOCC4)nc3c(N3CCOCC3)n2)cn1 , N#CCC(=O)NCCC(CF)c1nc(N2CCOCC2)cn2c(-c3ccc(I)cc3)cnc12
O=S(=O)(Nc1ncc(Cl)cc1-c1ccnc2ccc(N3CCCCC3)cc12)c1ccc(F)cc1 , O=S(=O)(Nc1ncc(Cl)cc1-c1ccc(N2CCNCC2)c2ncccc12)c1ccc([18F])nc1
Nc1cc(CO)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , COCCN(C)c1nc(-c2c(CO)cc(N)nc2)nc(N2CCOCC2)n1
Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CC(=O)Nc2ccccc2)cc1 , Nn1ncc(-c2nc3cccnc3n2-c2ccc(CC(O)Cn3cccc3)cc2)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccc3F)cn2CCN2CCCC(F)(F)C2)CC1 , CCc1c(N)ncnc1N1CCOC(c2nc(-c3cc(C(F)(F)F)ccc3N)cn2CCN2CCCC(F)(F)C2)C1
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1 , NC1(c2ccc(-c3c(-n4cccc4)ccn4ncnc34)cc2)CCC1
Cc1cccc(C2CCNCC2Nc2ccc(C(N)=O)c3ncncc23)c1 , NCc1cccc(C2CCNCC2Nn2cc(C(N)=O)c3ccccc32)c1
CN1CCN(c2ccc(-c3cncc(-c4ccc(C(N)=O)cc4)n3)cc2)CC1 , NCN1CCN(c2c[nH]c(-c3cncc(-c4ccc(C(N)=O)cc4)n3)c2)CC1
NC1([C@@H](CCc2ccc(Cl)cc2)NC(=O)N2CCCC2)CCN(c2ncnc3[nH]ccc23)CC1 , NC1([C@@H](CCc2ccc(Cl)cc2)NC(=O)N2CCCC2)CCN(c2nc3ccc[nH]c-3n2)CC1
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(F)cccc21 , NC(=O)c1c([C@]2(N3CCc4c(F)cccc43)OCCO2)nc(N2CCOCC2)s1
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1 , C=C(CC)c1ccc(N2CCCCC2)c(NCc2ncc3nc(CCc4ccccc4)n(CCCCC)c3n2)c1
Cc1cccc(CC(=O)Nc2cc(=O)[nH]c(N3CCOCC3)n2)c1C , NCc1cccc(CC(=O)Nc2cc(=O)[nH]c(N3CCOCC3)n2)c1CN
CN1CCN(c2ccc(-c3cncc(-c4ccc5c(=O)[nH][nH]c5c4)n3)cc2)CC1 , CN1CCN(c2ccc(-c3cncc(-c4cc5ccnn5cc4)n3)cc2)CC1
C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)CC(C)(C)N)CC3)c21 , CCCN(CCN1c2ccccc2CC1CN)CC(=O)C(Cc1ccc(Cl)nc1)CC(C)(C)N
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C(C)C)c2)n1 , Cc1nc(F)nc(-c2cccnc2Oc2cnc(Cl)c(N3CCNS3(=O)=O)c2)n1
CCc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccn1 , CCc1cc(-c2cn(CCN(C)CC)c(C3CCCN(c4cccc(CC(N)=O)c4CO)C3)n2)ccn1
CCNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3)n2)cc1 , CS(=O)(=O)Cc1nc(N2CCOCC2)nc(-c2ccc(C3CC(=O)NC3=O)cc2)n1
CN1CCN(Cc2cccc3c2CCN3C(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)CC1 , CN1CCN(Sc2cccc3c2CCN3C(=O)Cc2nc(OCCOCCF)cc(=O)n2C)CC1
N[C@H](COc1cncc(-c2ccc3nnccc3c2)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(-c2ccc3nnccc3c2)cnc1)Cc1c[nH]c2ccccc12
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc(C(C)NC(=O)[C@H]2CC[C@@](N)(c3ncnc4c3cc[nH]4)CC2)cn1
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cccc(F)c4)cn23)n1 , Cc1nc(N)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4cccc(F)c4)cn23)n1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCO)CC1 , NC(=O)c1ncc2nc(N)n(N3CCC(c4nc(-c5nc(F)cn5C(F)(F)F)cnc4CCO)CC3)c2n1
Cc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1F , CCCCCCc1cn(N2CCC(c3c([11C]#N)ncnc3F)CC2)c(-c2ccc(C)c(F)c2)n1
NC[C@@H](Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , COC(COc1ccccc1)Cc1nc([O-])c(-c2cccc3c2nc[nH]3)[nH]c1=O
Nc1ncc(-c2cn3cc(CCNC(=O)N4CCOCC4)nc3c(N3CCOCC3)n2)cn1 , COCCN(C)c1cn2c(-c3cnc(N)nc3)cnc2c(C(CF)CCNC(=O)N2CCOCC2)n1
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1 , NC1(c2ccc(-c3c(-c4ccccc4)n4cccc4cn3)cc2)OC=CC1=O
CC(=O)Nc1nc(C)c(-c2cnc(S(C)(=O)=O)o2)s1 , COc1c(-c2cnc(S(C)(=O)=O)o2)sc(N2CCOC2=O)n1
CCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CCC(NC(=O)[C@H]1CC[C@@](N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(NC)cc1
N[C@H](COc1cncc(C(=O)Nc2ccncc2)c1)Cc1c[nH]c2ccccc12 , N[C@H](Cc1c[nH]c2ccccc12)C(=O)c1cc(C(=O)Nc2ccncc2)cnc1
Nc1cc(CO)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , COCCN(C)c1nc(-c2c(CO)cc(N)nc2)nc(N2CCOCC2)c1
NC1(C(CCCc2ccc(Cl)cc2)NC(=O)N2CCCCC2)CCN(c2ncnc3[nH]ccc23)CC1 , CCOCCc1ccc(CCCN(C(=O)N2CCCCC2)C2(F)CCN(c3ncnc4c3cc[nH]4)CC2)cc1
Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CC(=O)Nc2ccccc2)cc1 , Nc1ncccc1-n1c(-c2ccc(CC(=O)Nc3ccccc3)cc2)nc2ccccc21
C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)c21 , CCN(C(=O)N1CCN(N2c3ccccc3CC2C)CC1)c1ccc(F)cc1
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1 , NC(=O)c1cc2nc(-c3ccc(C4(I)CCC4)cc3)c(-c3ccccc3)n2cc1
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1 , CC(NC(=O)[C@H]1CC[C@@](N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(OS(C)(=O)=O)cc1
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOC(CF)C2)cc(=O)[nH]1 , C[C@H]1Cc2ccccc2N1C(=O)Cc1n[nH]c(N2CCCC(CF)C2)c1
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21 , CNc1c2CC([C@@]3(c4c(CC(N)=O)sc(N5CCOCC5)n4)OCCO3)CNc2ccc1
N[C@H](COc1cncc(-c2cc3[nH]ncc3cc2[N+](=O)[O-])c1)Cc1c[nH]c2ccccc12 , N[C@H](Cc1c[nH]c2ccccc12)C(=O)c1cc(-c2c3ccccc3nc([N+](=O)[O-])n2)cnc1
CN(CCc1nc(N2CCC(c3c(N)ncnc3C(N)=O)CC2)cn1-c1cc(F)ccc1C(F)(F)F)Cc1ccccc1 , CN(CCc1nc(N2CCCC(n3c(N)nc(C(N)=O)cc3=O)C2)cn1-c1cc(F)ccc1C(F)(F)F)n1cccc1
Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)cc(N3CCOCC3)n2)cn1
CCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CCC(NC(=O)[C@H]1CC[C@@](N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(Cl)cc1
Nc1ncc(-c2nc3ccc(CCCC(=O)NN4CCCCC4)cc3s2)cc1C(F)(F)F , N#CNC(=O)CCCc1c(-c2cnc(I)c(SC(F)(F)F)c2)c2cccnc2s1
NC(=O)C1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c(C(C)c2ccc3c(c2)CCC3C(N)=O)n1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2[nH]1 , CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc([18F])nc4)c3)cc2[nH]1
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1 , CC(NC(=O)N1CCC(N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(S(C)(=O)=O)nc1
Nc1cc(C(F)F)c(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1 , FC(F)c1c(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)c(I)ccc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCOc2c(Cl)cccc21 , CNc1ccc2OC([C@@]3(c4cc(=O)[nH]c(N5CCCCC5)n4)OCCO3)Oc2c1
NCC(NC(=O)c1csc(-c2ccnc3[nH]ccc23)c1)c1ccccc1 , NCC(NC(=O)c1csc(-c2ccnc3c2cc[nH]3)c1)n1cccc1
CC(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1 , Nc1c(SC(F)(F)F)cnc(-c2nc(N3CCOC3=O)cc3c2cco3)c1
Cc1nc(C(=O)N[C@H]2C[C@@H](C(N)=O)CN2N(C)C)sc1-c1csc(C(C)(C)C)n1 , Cc1c(-c2noc(OC(C)(C)C)c2)sc([C@H](O)CC[C@H]2C[C@@H](C(N)=O)CN2N(C)C)n1
COCCN(C)c1cnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2n1 , CCOCCc1ncc(-c2cc3nc(C4CCOCC4)cnc3cc2)cc1NS(=O)(=O)c1ccc(F)cc1
N[C@H](COc1cncc(C(=O)Nc2ccncc2)c1)Cc1c[nH]c2ccccc12 , N[C@H](Cc1c[nH]c2ccccc12)C(=O)c1cc([C@H](O)CCc2ccncc2)cnc1
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1 , CN(C)C1(c2ccc(-c3c(-c4ccccc4)n4cccc4cn3)cc2)OC=CC1=O
N[C@H](COc1cncc(-c2ccc(CO)cc2)c1)Cc1c[nH]c2ccccc12 , CN(C)Cc1c[nH]c(-c2cncc(OC[C@@H](N)Cc3cccc4c3[nH]cc4)c2)c1
COc1cc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1 , [11CH3]Oc1c(N)ncnc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)CC(C)(C)N)CC3)c21 , CNc1ccc(CCNC(C)CCN2CCN(c3c4c(ncn3)CS[C@H]4C)CC2)cc1
NC(=O)C1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , CC(c1ccc2c(c1)CCC2C(N)=O)c1nc(N2CCOCC2)cc(=O)[nH]1
Cn1nc(-c2nc(N)cnc2-c2cc(C(N)=O)ccc2F)nc1C1(c2ccccc2)CC1 , COn1nc(-c2c(-c3cc(CNC(C)=O)ccc3F)ncnc2CO)nc1C1(c2ccccc2)CC1
COc1cc(C=Cc2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1 , CC(C)NCC(Cc1ccnc(O[11CH3])c1)C(=O)c1cccc(C(=O)[C@H](N)Cc2c[nH]c3ccccc23)n1
COCCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc(C(CCOC)NC(=O)[C@H]2CC[C@@](N)(c3ncnc4c3cc[nH]4)CC2)cc1
CCc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccn1 , CCc1cc(-c2cn(OCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccn1
CCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc(C(C)NC(=O)[C@H]2CC[C@@](N)(c3ncnc4c3cc[nH]4)CC2)cc1
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=S)NC3CC3)cc2)n1 , CC(C)OC(=O)Nc1ccc(-c2nc(CCNS(=O)(=O)N3CCOC[C@H]3C)cnc2)cc1
CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccc(C)cc4)n3)cc2s1 , CNC(=O)Nc1nc2ccc(-c3ccnc(CS(=O)(=O)c4ccc(CN)nc4)n3)cc2s1
CCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CCC(NC(=O)N1CCC(N)(c2cccc3c2[nH]cc3)CC1)c1ccc(NC)nc1
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1 , CS(=O)(=O)Cc1cc(OCCOCCF)nc(-c2ccc3[nH]ccc3c2)n1
