Initial molecule ; Modified molecule
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4c[nH]c5ccccc45)cc32)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(-c4c[nH]c5ccccc45)cc32)cnc1)Cc1c[nH]c2ccccc12
O=S(=O)(Nc1ncc(Cl)cc1-c1ccc2nccn2n1)c1ccc(F)cc1 ; O=S(=O)(Nc1ncc(Cl)cc1-c1nn2ccnc2cc1)c1ccc(F)cc1
O=S(=O)(Nc1ncc(Cl)cc1-c1cnc2ccc(CNC3CCCCC3)cc2n1)c1ccc(F)cc1 ; O=S(=O)(Nc1ncc(Cl)cc1-c1nc2cc(CNC3CCCCC3)ccc2nc1)c1ccc(F)cc1
CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(ncn3C)n2)cc1 ; CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(n2)ncn3C)cc1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(C2CCC2)n1 ; Cc1c(-c2csc(C3CCC3)n2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
C[C@@H](Nc1ncnc2[nH]cnc12)c1nn2cccc2c(=O)n1-c1ccccc1 ; C[C@@H](Nc1ncnc2c1nc[nH]2)c1nn2cccc2c(=O)n1-c1ccccc1
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1 ; CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5c4cn[nH]5)nc(N4CCOCC4)c3s2)CC1
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O ; CC1Cc2ccccc2N1C(=O)Cc1c(C(N)=O)sc(N2CCOCC2)n1
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccccc1 ; COc1ncc(-c2cn3c(=O)ccnc3cc2)cc1NS(=O)(=O)c1ccccc1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccsc3)cn2CCN2CCC2)CC1 ; NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cscc3)cn2CCN2CCC2)CC1
CS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1 ; CS(=O)(=O)c1cncc(-c2cn3nc(N)nc3cc2)c1
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1 ; CC(NC(=O)N1CCC(N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(F)cc1
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1 ; NC1(c2ccc(-c3c(-c4ccccc4)n4ccccc4n3)cc2)CCC1
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4C)cn23)n1 ; Cc1nc(N)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4ccccc4C)cn23)n1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccnc(C2CCC2)n1 ; Cc1c(-c2ccnc(C3CCC3)n2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
Cn1c(NC(=O)Cc2cccc(C3CC3)c2)nc(N2CCOCC2)cc1=O ; Cn1c(NC(=O)Cc2cc(C3CC3)ccc2)nc(N2CCOCC2)cc1=O
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cccc(F)c3)cn2CCN2CCCC2)CC1 ; N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3)cn2CCN2CCCC2)CC1
Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1 ; Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2cc3c(cn2)[nH]nc3C)c1
CCN(c1ccnc(-c2nc3ccc(NC(C)=O)cc3s2)n1)S(=O)(=O)c1ccc(OC)cc1 ; CCN(c1nc(-c2nc3ccc(NC(C)=O)cc3s2)ncc1)S(=O)(=O)c1ccc(OC)cc1
O=C(CSc1nnc(OCc2ccc3c(c2)CCCC3)o1)Nc1nc2ccc(F)cc2s1 ; O=C(CSc1nnc(OCc2ccc3CCCCc3c2)o1)Nc1nc2ccc(F)cc2s1
Cc1ccccc1-c1nc2ccc(-c3cccc(N4CCOCC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Cc1ccccc1-c1nc2ccc(-c3cc(N4CCOCC4)ccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1C1CCC1 ; Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3)CC2)c1C1CCC1
NC1(C(Cc2ccc(Cl)cc2)NC(=O)c2ccccc2)CCN(c2ncnc3[nH]ccc23)CC1 ; NC1(C(Cc2ccc(Cl)cc2)NC(=O)c2ccccc2)CCN(c2ncnc3c2cc[nH]3)CC1
CNC(=O)c1nc(-c2cc(Cl)ccc2NS(=O)(=O)c2cccc(F)c2)cnc1N ; CNC(=O)c1nc(-c2cc(Cl)ccc2NS(=O)(=O)c2cc(F)ccc2)cnc1N
Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)ccc1F ; Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c(C(N)=O)ncnc3N)CC2)ccc1F
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(C2(C)CC2)n1 ; Cc1c(-c2csc(C3(C)CC3)n2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
N[C@H](COc1cncc(NC(=O)c2ccncc2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(NC(=O)c2ccncc2)cnc1)Cc1c[nH]c2ccccc12
CC(=O)Nc1ccc2ccn(-c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1 ; CC(=O)Nc1ccc2ccn(-c3nc4c(C#N)cnn4c(NCCCCO)c3)c2c1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(N(C)C)n1 ; Cc1c(-c2csc(N(C)C)n2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
Cn1c(NC(=O)Cc2cccc3sccc23)nc(N2CCOCC2)cc1=O ; Cn1c(NC(=O)Cc2cccc3c2ccs3)nc(N2CCOCC2)cc1=O
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1C1CCC1 ; Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3)CC2)c1C1CCC1
CC(=O)Nc1ccc2c(c1)c(-c1cnn3c(C#N)cc(NC4CC4)nc13)cn2CCCO ; CC(=O)Nc1ccc2c(c1)c(-c1c3nc(NC4CC4)cc(C#N)n3nc1)cn2CCCO
Cc1cc(-c2nc(NCCC3CCCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(NCCC3CCCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1F ; COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)cc1F
Cn1c(C(=O)Cc2ccc3c(c2)N(F)CC3)nc(N2CCOCC2)cc1=O ; Cn1c(C(=O)Cc2ccc3CCN(F)c3c2)nc(N2CCOCC2)cc1=O
Cc1cc(-c2nc(CCN3CCCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCN3CCCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
COCCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 ; COCCC(NC(=O)N1CCC(N)(c2ncnc3c2cc[nH]3)CC1)c1ccc(Cl)cc1
CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1 ; CC(=O)N(C)c1ccc2ccn(-c3nc4c(C#N)cnn4c(NC4CC4)c3)c2c1
COc1ncc(-c2ncnc3c2CN(ON2CC[C@H](C(=O)C4CCOCC4)C2)CC3)cc1C ; COc1ncc(-c2c3CN(ON4CC[C@H](C(=O)C5CCOCC5)C4)CCc3ncn2)cc1C
C(=Cc1cncc(COC2CCN2)c1)c1ccncc1 ; C(=Cc1cc(COC2CCN2)cnc1)c1ccncc1
N[C@H](COc1cncc(-c2ccc(C(=O)O)cc2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc(C(=O)O)cc2)cnc1)Cc1c[nH]c2ccccc12
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3cnccc3c2)cnc1)Cc1c[nH]c2ccccc12
NC[C@H](Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 ; NC[C@H](Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3c2cc[nH]3)s1
Cc1nc(N)nc(-n2c(Nc3ccon3)nc3ccccc32)n1 ; Cc1nc(N)nc(-n2c(Nc3nocc3)nc3ccccc32)n1
Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O ; CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3c2cc[nH]3)n1)S(C)(=O)=O
Cn1c(C(=O)Cc2cccc3c2CCN3C(F)(F)F)nc(N2CCOCC2)cc1=O ; Cn1c(C(=O)Cc2c3CCN(C(F)(F)F)c3ccc2)nc(N2CCOCC2)cc1=O
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccc(-n2cccn2)cc1 ; Cc1c(-c2ccc(-n3cccn3)cc2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1cc(C(C)C)ncn1 ; Cc1c(-c2cc(C(C)C)ncn2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Br ; Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3)CC2)c1Br
Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1 ; Nc1cc2c(cc1-c1cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c1)c(Cl)n[nH]2
NC1(C(CCCO)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 ; NC1(C(CCCO)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3c2cc[nH]3)CC1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1cc(C(C)C)ncn1 ; Cc1c(-c2cc(C(C)C)ncn2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
Cn1c(C(=O)Cc2cc3c(cc2F)CCN3F)nc(N2CCOCC2)cc1=O ; Cn1c(C(=O)Cc2c(F)cc3CCN(F)c3c2)nc(N2CCOCC2)cc1=O
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O ; CC1Cc2c(Br)cccc2N1C(=O)Cc1c(C(N)=O)sc(N2CCOCC2)n1
Cc1nc(N)nc(-n2c(Nc3ccn(C)n3)nc3ccccc32)n1 ; Cc1nc(N)nc(-n2c(Nc3nn(C)cc3)nc3ccccc32)n1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccccc4)cc32)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(-c4ccccc4)cc32)cnc1)Cc1c[nH]c2ccccc12
Cn1c(C(=O)Cc2cccc3c2CCN3C(F)(F)F)nc(N2CCOCC2)cc1=O ; Cn1c(C(=O)Cc2c3CCN(C(F)(F)F)c3ccc2)nc(N2CCOCC2)cc1=O
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4c[nH]c5ccccc45)cc32)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(-c4c[nH]c5ccccc45)cc32)cnc1)Cc1c[nH]c2ccccc12
CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(ncn3C)n2)cc1 ; CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(n2)ncn3C)cc1
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(C#N)cc1 ; COc1ncc(-c2cn3c(=O)ccnc3cc2)cc1NS(=O)(=O)c1ccc(C#N)cc1
N[C@H](COc1cncc(-c2nccc3cc(O)ccc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2nccc3cc(O)ccc23)cnc1)Cc1c[nH]c2ccccc12
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Cl ; Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3)CC2)c1Cl
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)n3)cn2CCN2CCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2nc(-c3nc(Cl)ccc3)cn2CCN2CCC2)CC1
C[C@H](CO)C(=O)N1CCC(c2nc(-c3nc(N)cnc3-c3nnc(C(C)(C)C)o3)n(C)n2)CC1 ; C[C@H](CO)C(=O)N1CCC(c2nn(C)c(-c3nc(N)cnc3-c3nnc(C(C)(C)C)o3)n2)CC1
NC1(C(CCS(N)(=O)=O)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 ; NC1(C(CCS(N)(=O)=O)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3c2cc[nH]3)CC1
N[C@H](COc1cncc(-c2ccc3[nH]c(=O)sc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3[nH]c(=O)sc3c2)cnc1)Cc1c[nH]c2ccccc12
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(C2(C(F)(F)F)CC2)n1 ; Cc1c(-c2csc(C3(C(F)(F)F)CC3)n2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(OC(F)(F)F)c3)cn2CCN2CCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(OC(F)(F)F)ccc3)cn2CCN2CCC2)CC1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1cnoc1 ; Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1conc1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(F)(F)F)c3)cn2CCN2CCCC2)CC1 ; NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccc3)cn2CCN2CCCC2)CC1
Nc1nc2ccc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2n1 ; Nc1nn2cc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)ccc2n1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCCC2)CC1 ; NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(Cl)ccc3)cn2CCN2CCCC2)CC1
C[C@@H]1CC[C@@H](NC(=O)c2ccccc2)CN1c1cc(-c2[nH]nc3cc(N)ccc23)nc(N)n1 ; C[C@@H]1CC[C@@H](NC(=O)c2ccccc2)CN1c1cc(-c2c3ccc(N)cc3n[nH]2)nc(N)n1
Cc1cccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc12 ; Cc1cccc2c1oc(Cc1nc(N3CCOCC3)cc(=O)[nH]1)n2
Cn1c(C(=O)Cc2cccc3c2CCN3F)nc(N2CCOCC2)cc1=S ; Cn1c(C(=O)Cc2c3CCN(F)c3ccc2)nc(N2CCOCC2)cc1=S
Cc1nc(C(=O)N[C@H]2C[C@@H](C(N)=O)CN2O)sc1-c1csc(C(C)(C)C)n1 ; Cc1c(-c2csc(C(C)(C)C)n2)sc(C(=O)N[C@H]2C[C@@H](C(N)=O)CN2O)n1
CS(=O)(=O)Cc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1 ; CS(=O)(=O)Cc1ccc2ccn(-c3nc4c(C#N)cnn4c(NC4CC4)c3)c2c1
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O ; CC1Cc2c(Br)cccc2N1C(=O)Cc1c(C(N)=O)sc(N2CCOCC2)n1
NCC(NC(=O)c1sc(-c2ccccc2)cc1-c1ccnc2[nH]ccc12)c1ccccc1 ; NCC(NC(=O)c1c(-c2ccnc3c2cc[nH]3)cc(-c2ccccc2)s1)c1ccccc1
NC1(C(NC(=O)c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 ; NC1(C(NC(=O)c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3c2cc[nH]3)CC1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(Cl)ccc3)cn2CCN2CCCC2)CC1
Cc1cc(-c2nc(CCN3CCCC3)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F ; Cc1cc(-c2nc(CCN3CCCC3)cn2N2CCC(c3c(OC(C)C)ncnc3N)CC2)ccc1F
COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1Cl ; COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)cc1Cl
COC(=O)c1ccccc1-c1nc2ccc(-c3cccc(N4CCOCC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; COC(=O)c1ccccc1-c1nc2ccc(-c3cc(N4CCOCC4)ccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cnn(C5CC5)c4)cn23)n1 ; Cc1nc(N)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4cn(C5CC5)nc4)cn23)n1
N[C@H](COc1cncc(-c2ccncc2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccncc2)cnc1)Cc1c[nH]c2ccccc12
N[C@H](COc1cncc(-c2n[nH]c3ccc(-c4cccs4)cc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2n[nH]c3ccc(-c4cccs4)cc23)cnc1)Cc1c[nH]c2ccccc12
O=S(=O)(Nc1ncc(Cl)cc1-c1cnc2ccc(C3(F)CCN(F)CC3)cc2n1)c1ccc(F)cc1 ; O=S(=O)(Nc1ncc(Cl)cc1-c1nc2cc(C3(F)CCN(F)CC3)ccc2nc1)c1ccc(F)cc1
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4F)cn23)n1 ; Cc1nc(N)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4ccccc4F)cn23)n1
N[C@H](COc1cncc(-c2ccc3nnccc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3nnccc3c2)cnc1)Cc1c[nH]c2ccccc12
N[C@H](CNc1cncc(Oc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](CNc1cc(Oc2cccc3cnccc23)cnc1)Cc1c[nH]c2ccccc12
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccc[nH]4)cc32)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(-c4ccc[nH]4)cc32)cnc1)Cc1c[nH]c2ccccc12
