Initial molecule ; Modified molecule
Cc1nc(N)nc(-n2c(Nc3nc[nH]n3)nc3ccccc32)n1 ; Cc1nc(C(=O)O)nc(-n2c(CCNc3nnn[nH]3)nc3ccccc32)n1
CSc1ncc(-c2sc(NC(C)=O)nc2C)o1 ; CC(=O)Nc1cc(-c2cnc([C@@H](C)CO)o2)c(CN)o1
O=S(=O)(Nc1ncc(Cl)cc1-c1ccc2nnccc2c1)c1ccc(F)cc1 ; CCCSc1cnc(NS(=O)(=O)c2ccc(F)cc2)c(-c2cc3ccccc3[nH]2)c1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(C4CC4)ccn3)cn2CCN2CCC2)CC1 ; NC(=O)c1c(N)n(N2C[C@H]3C[C@@]3(c3cc(-c4cc(C5CC5)ccn4)ccc3NCN3CCC3)C2)nc1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(C(C)C)n1 ; Cc1c(-c2csc(C3CC3)n2)sc([C@H](O)CC[C@H]2CCCN2C(N)=O)n1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccccc3)cn2CCN2CCC2)CC1 ; CCCNCCc1ccc(-c2cnccn2)cc1C1=CCN(c2ncnc(N)c2N2CCNC2=O)CC1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN2CCCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2nc(-c3nc(F)cn3C)cn2CCN2CCCC2)CC1
CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3c(cnn3C)n2)cc1 ; CCNC(=O)Nc1cn(-c2nc(N3CC4(COC4)C3)c3c(n2)ccn3CN)c(=O)[nH]c1=O
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4C)cn23)n1 ; Cc1nc(-c2c(Oc3n[nH]cc3)nc3ccc(-c4ccccc4CN)cn23)nc(C)n1
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3)cc12 ; C#CCN(c1cccc(OCC2CCNCC2)c1)c1nc(=O)n(-c2ncc3[nH]nc(C)c3c2)cc1
O=C(Cc1cc(=O)[nH]c(-c2cc(F)ccn2)n1)N1CCc2c(F)cccc21 ; O=C(Cc1cc(=O)[nH]c(-c2cccn([18F])c2=O)n1)N1CCc2c([18F])cccc21
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCC2)CC1 ; CCCCCCOc1c(N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3OCCOCCF)ccc2CCNCCC)CC1
CCOC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 ; COCCN(C)c1cc(=O)[nH]c([C@@H]2CCCCO2)n1
CCCCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1 ; CCCCc1cc(-c2cccc[n+]2-c2ccc[nH]2)nn1-c1ccc(S(N)(=O)=O)nc1
CC(=O)Nc1nc(C)c(-c2nc(CC(C)(C)C(C)O)no2)s1 ; C#CCc1c(-c2nc(CC(C)(C)CO)no2)sc(NC(C)=O)n1
Cc1nc(C(=O)N[C@H]2C[C@H](C(N)=O)CN2O)sc1-c1csc(C(C)(C)C)n1 ; Cc1c(-c2noc(C(C)(C)C)c2)sc([C@H](O)CC[C@H]2C[C@H](C(N)=O)CN2CO)n1
Nc1cc(CF)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 ; CCOCCc1cc(-c2c(CF)cc(N)nc2)nn1N(C)CCOC
CCNC(=O)Nc1ccc(-c2nc([C@@H]3COCCN3C)c3c(cnn3C)n2)cc1 ; C#CCN1CCOC[C@H]1c1c2c(nc(-c3ccc(NC(=O)NCC)cc3)n1)ccn2C
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN2CCCC2)CC1 ; CCOn1nc(N)nc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN2CCCC2)CC1
CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 ; CNc1ccc(C(C)NC(=O)N2C[C@H](c3ncnc4c3cc[nH]4)OC[C@H]2N)cc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(N)=O)cn2CCN2CCC2)CC1 ; CCn1nc(CC#N)nc1N1CCC(c2nc(-c3nc([18F])cn3N3CCOC3=O)cn2NCN2CCC2)CC1
CS(=O)(=O)C1(c2cc(-c3cc(F)ncc3N)nc(N3CCOCC3)n2)CC1 ; CS(=O)(=O)NC1(c2cc(-c3cc(F)ncc3N)nc(N3CCOCC3)n2)CC1
CN(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2CCC2CC2)CC1 ; CCCNc1ccc(C(F)(F)F)c(-c2nnc(N3CCCN(c4ncnc(CC#N)c4CCC4CC4)CC3)n2CCN(C)C)c1
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CCBr)cc2)cc1 ; NS(=O)(=O)Nc1c(-c2cccc[n+]2-c2ccc[nH]2)[nH]nc1-c1ccc(CCBr)nc1
C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(Cl)c(=O)[nH]1 ; CNc1c(N2CCOCC2)nc(CC(=O)c2ccc3CC[C@H](C)Oc3c2)[nH]c1=O
Nc1ncc(-c2cn3cc(NC(=O)[C@H]4CC[C@@H](O)CC4)nc3c(N3CCOCC3)n2)cn1 ; Nc1ncc(-c2cn3cc(NC(=O)C4CCC(OCC(F)F)CC4)nc3c(N3CCOCC3)n2)cn1
Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(NCc3ccccn3)n2)c1 ; Oc1cccc(OCc2nc3ccccc3n2-c2cc(CCc3ccncn3)n[nH]2)c1
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)cc3)cn2CCN2CCCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2nc(-n3cc(Cl)c(=O)[nH]c3=O)cn2CCN(CC)CC)CC1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(O)cccc21 ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)N1CCc2c(S)cccc21
CNc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1 ; Sc1cc(CCCSc2nc3ccccc3n2-c2cnc(Cl)s2)cnc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)c([N+](=O)[O-])c1 ; CCC(=CC[C@@H](CN)NC(=O)c1cc(=O)[nH]c(N2CCOCC2)n1)c1cnc(C=C2C=CC(=[N+](C)C)C=C2)nc1
C[C@H](O)CNC(=O)c1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1 ; C[C@H](O)CNC(=O)c1cncc(-c2ccc3nc(-c4ncccc4I)n(-c4ccc(C5(N)CC5)cc4)c3n2)c1
NCC(NC(=O)c1sc(C2CC2)cc1-c1ccnc2[nH]ccc12)c1ccccc1 ; NCCC(NC(=O)c1c(-c2cccc3nccn23)cc(C2CC2)s1)n1cccc1
NCC(NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1 ; NCCC(NC(=O)c1ccc(-c2cccc3nccn23)s1)n1cccc1
NC(=O)c1ccc(N[C@@H]2CNCC[C@@H]2c2ccc(F)cc2)c2cncnc12 ; NC(=O)c1ccc(O[C@@H]2CNCC[C@@H]2c2ccc(F)cc2)c2cncnc12
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)cc(N3CCOCC3)n2)cn1 ; COCCN(C)c1c(N2CCOCC2)nc(-n2nc([C@@H](O)CN)nc2I)s1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC(F)(F)C2)CC1 ; CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CN(F)CN(F)C2)CC1
Cc1nc(C(=O)N[C@H]2C[C@@H](C(N)=O)CN2N(C)C)sc1-c1csc(C(C)(C)C)n1 ; CN(C)N1C[C@H](C(N)=O)C[C@@H]1NC(=O)c1nc(C#N)c(-c2noc(C(C)(C)C)c2)s1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCO)CC1 ; CC(=O)Nc1c(N)n(N2CCC(c3cc(-c4nc(OCCOCCF)ncc4C(F)(F)F)nn3CO)CC2)nc1
CCS(=O)(=O)N1CCN(Cc2cn3cc(-c4ncc(N)cn4)nc(N4CCOCC4)c3n2)CC1 ; Nc1ccc(-c2cn3cc(CN4CCN(N5CCNS5(=O)=O)CC4)nc(N4CCOCC4)c3n2)nn1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccccc1O ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)Nc1cccnc1S
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1 ; NC1(c2ccc(-c3c(-n4cccc4)n4ccccc4n3)cc2)CCC1
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1 ; Cc1nc2c(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cccc2o1
CN(C)C1CCN(Cc2cc3nc(-n4ccc5ccccc54)nc(N4CCOCC4)c3s2)CC1 ; CCN(C)N1CCCN(Cc2cc3nc(-n4ccc5ccccc54)nc(N4CCOCC4)c3s2)CC1
C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21 ; CNc1ccc(C2C=NN([C@H]3CC[C@H](c4c5c(ncn4)CS[C@H]5C)CC3)C2=O)cc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccccc1F ; O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccccc1[18F]
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1ccccc1F ; Nc1ccc(-c2cccc[n+]2F)c(-n2c(OCN3CCCC3)cn(CCCCCCCn3ncc4cc(-c5cccnc5F)ccc43)c2=O)c1
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 ; Nc1ncc(-c2nn(N3CCOCC3)c(N3CCOCC3)c2)cn1
CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1 ; CCC(C(=O)NC)(c1nn(-c2ccnc(C(C)(C)C)c2)c(C)c1)N1CCC[C@H]1C(=O)NC
CC(=O)N1CCc2ccc(Nc3cc(NC4CC4)n4ncc(C#N)c4n3)cc21 ; CC(=O)N1CCc2ccc(OCc3nc4c([11C]#N)cnn4c(CCCSC4CC4)c3)cc21
N[C@@H](Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1 ; N[C@@H](Cc1cccc2c1OCO2)C(=O)Nc1cncc(C=Cc2ccnnc2)c1
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(C#N)cc1 ; CC(C)N(c1cc(-c2cn3c(=O)ccnc3cc2)cnc1O[11CH3])S(=O)(=O)c1ccc(C#N)nc1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)cc3)cn2CCN2CCCC2)CC1 ; C#Cc1c(C(N)=O)c(N2CCC(c3cc(-c4ccc(F)cc4)ccc3CCN(CC)CC)CC2)ncn1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(O)cccc21 ; O=c1cc([C@]2(c3c4CCNc4cc(O)c3)OCCO2)nc(N2CCOCC2)[nH]1
N[C@H](COc1cncc(C=Cc2ccncc2)c1)Cc1ccccc1 ; C[C@H](CCc1cc(-c2ccncc2)cc(C=C(C#N)C#N)c1)Cn1cccc1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CNC2)CC1 ; Nc1c(CO)c(N2CCC(c3nc(-c4nc(F)cn4C(F)(F)F)cn3CC3CNC3)CC2)ncn1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCC23COC3)CC1 ; CCCCCCOn1nc(N)nc1N1CCC(c2cc(-c3cc([18F])ccc3F)ccc2CCN2CCCOCC2)CC1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CCN2)CC1 ; N#CCc1c(C(N)=O)c(N2CCC(c3cc(-c4cc(F)ccc4OC(F)(F)C(F)F)ccc3CC3CCCN3)CC2)ncn1
Cc1ccc2[nH]c(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1 ; O=C(O)Cc1ccc2[nH]c(CSc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1
NC(=O)c1ccc(NC2CNCCC2c2ccc(F)c(Cl)c2)c2cncnc12 ; NC(=O)c1ccc(N[C@@H]2CCNC[C@@H]2c2ccc(F)c(Cl)c2)c2cncnc12
Nc1ccc(C#Cc2n[nH]c3ccccc23)cc1 ; Nc1ncc(C#Cc2nn3ccccc3c2)cn1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CNC2)CC1 ; CNCCOn1cc(-c2cc([18F])ccc2OC(F)(F)C(F)F)nc1C1CCN(c2ncnc(CC#N)c2N2CCOC2=O)CC1
CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccccc4F)n3)cc2s1 ; CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccccc4[18F])n3)cc2s1
COc1cc(N2Cc3nc(-n4cc(CC(F)(F)F)cn4)ccc3C2=O)cnc1OC ; COc1cc(N2C(=O)c3ccccc3C2c2c[nH]c(CC(F)(F)F)n2)cnc1O[11CH3]
CC(C)NCC(Cc1cc(Cl)ccc1F)C(=O)N1CCN(c2ncnc3c2[C@@H](C)OC3)CC1 ; CC(C)NCC(Cc1cc(Cl)ccc1[18F])C(=O)C1CC=C(c2ncnc3c2[C@@H](CN)OC3)CC1
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2ccccc21 ; NC(=O)c1c(CC(=O)C2Cc3ccccc3N2)nc(N2CCOCC2)s1
C[C@H](N)COc1cnc(Cl)c(C=Cc2ccncc2)c1 ; COCCOc1ncc(OC[C@H](C)N)cc1N=Cc1ccnnc1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCC2)CC1 ; CCCNCNc1ccc(-c2cc([18F])ccc2OCCOCCF)cc1C1CCN(c2nc(N)nn2C(N)=O)CC1
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4c(F)cccc4F)c3)cc12 ; C#CCN(c1cc(-c2ncc3[nH]nc(N)c3c2)cnc1)c1cc([18F])ccc1F
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc[nH]c(=O)c3)cn2CCN2CCC2)CC1 ; NC(=O)c1c(N)[nH]nc1N1CC=C(c2nc(-c3ccc4c(=O)[nH][nH]c4c3)cn2NCN2CCC2)CC1
CC(C)(C)C(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1 ; CC(C)(C)C(=O)C1CC=C(c2cccc(-c3ccc4nc(-c5ncccc5I)n(-c5ccc(C6(I)CC6)cc5)c4n3)c2)CC1
CNC(=O)c1nc(-c2cccc(C(F)(F)F)c2)cnc1N ; CNC(=O)c1nc(-c2cc(C(F)(F)F)ccc2)cnc1I
CN(C)CC(=O)N1CCC(c2cn(C)c(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1 ; C#Cc1ncc(-c2nc(C3CCN(C(=O)CN(C)C)CC3)cn2C)nc1-n1nnc2ccccc21
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(F)(F)F)n3)cn2CCN2CCC2)CC1 ; Nc1c([N+](=O)[O-])c(N2CCC(c3nc(-c4nc(C(F)(F)F)ccc4)cn3NCN3CCC3)CC2)ncn1
Cc1nc(N)nc(-n2c(Nc3nc[nH]n3)nc3ccccc32)n1 ; NCc1nc(N)nc(-n2c(Nc3n[nH]cn3)nc3ccccc32)n1
CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1 ; CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5N)n(-c5ccc(C6(I)CCC6)cc5)c4n3)c2)CC1
CCS(=O)(=O)N1CCN(Cc2cn3cc(-c4ncc(N)cn4)nc(N4CCOCC4)c3n2)CC1 ; CCS(=O)(=O)N1CCN([C@H]2C[C@H]2c2cn3cc(-c4ccc(CC#N)nn4)nc(N4CCOCC4)c3n2)C1=O
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccnc(C(C)C)n1 ; NC(=O)CN1CCC[C@@H]1CC[C@@H](O)c1nc(N)c(-c2ccnc(C3CC3)n2)s1
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCN(C(=O)C5CC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; NC1(c2cnc(-n3c(-c4cccnc4C(=O)O)nc4ccc(-c5cc(N6CCN(C(=O)C7CC7)CC6)ccc5)nc43)nc2)CCC1
