Initial molecule , Modified molecule
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4COC4)nc23)ccc1C , CC(=O)Nc1cc(Nn2c(N[C@@H](C)CO)nc3cc(C#N)cnc32)ncc1CN
[N-]=[N+]=NCCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1 , [N-]=[N+]=NCCc1ccc(-c2cc(C(F)(F)F)ncc2-c2ccc(S(N)(=O)=O)cc2)cc1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)nc2n1 , CCNc1nc2ccccc2n1-c1nc(C2CCCC2)c2sc(CSN3CCC(C(C)(C)O)CC3)nc2n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Cl , Nc1cccc(Cl)c1C1CCN(c2ccc(-c3cc(F)ccc3)cc2CCN2CCCC2)CC1
COCC(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , COCC(C)NCCc1ccc([C@@H](F)C(F)(F)F)c([C@@H]2OCc3ncnc(C4CCN(c5cccc(CC(N)=O)c5N)CC4)c32)c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(Cl)c3)CC2)c1C1CCC1 , CCN(CC)CCCNc1cn(N2CCC[C@H](c3c(C4CCC4)c(N)ncn3)C2)c(-c2cc(Cl)cnc2)n1
NCCC(NC(=O)c1sc(Br)cc1-c1ccnc2[nH]ccc12)c1ccccc1 , NCCC(NC(=O)n1nc(Br)nc1-c1cccc2nccn12)c1ccccc1
Cc1nc(N)nc(-n2c(Nc3cccc(C(N)=O)c3)nc3ccccc32)n1 , Cc1nc(I)nc(-n2c(Nc3cncc(CC(N)=O)c3)nc3ccccc32)n1
C(#Cc1n[nH]c2ccccc12)c1cccnc1 , C(#Cc1ccc2cn[nH]c2c1)c1cccnc1
C[C@@H](NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , NCCC(NC(=O)N1CCC(c2c(N)n3ccnc3cn2)CC1)c1ccc(Cl)nc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCC3(COC3)C2)CC1 , CCc1c(N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3F)ccc2CCN2CCC3(COC3)C2)CC1
Cn1c(Cc2cc(=O)[nH]c(N3CCOCC3)n2)nc2cc(F)ccc21 , Cn1ccc2c(F)cc(SCc3cc(=O)[nH]c(C4CCCC4)n3)nc21
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCCC2)CC1 , CCc1c(N)ncnc1N1CCC(c2cc(-c3cc([18F])ccc3OC(F)(F)C(F)F)ccc2NCN2CCNCC2)CC1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(C(F)(F)F)cc3)CC2)c1C1CCC1 , CCCCc1c(C2CCN(c3ccc(-c4ccc(C(F)(F)F)cn4)cc3CCN3CCCC3)CC2)c(N)ccc1
CCn1nc(N2CCC(C(=O)CC(=O)O)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1 , CCn1nc(N2C[C@H]3C[C@]3(C(=O)NC[C@H](C)O)C2)nc1-c1cnc(CC#N)c(-c2nnc(C(C)(C)C)o2)n1
CCn1nc(N2CCC(C(=O)[C@H](O)CO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1 , CN(C)n1nc(N2C[C@H]3C[C@]3(C(=O)[C@H](O)CO)C2)nc1-c1cnc(CC#N)c(-c2nnc(C(C)(C)N)o2)n1
CCN(CCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2C#N)CC1)C(C)C , CCN(CCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2[11C]#N)CC1)C(C)C
Cn1c(NC(=O)Cc2cc(F)ccc2Cl)nc(N2CCOCC2)cc1=O , C[C@@H]1[C@H](CC(=O)Cc2cc(F)ccc2Cl)c2ccccc2N1N1CCOCC1
Cc1ccc(C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)o1 , Cc1cc(C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)c[nH]1
Cn1c(C(=O)Cc2cccc3c2CCN3Br)nc(N2CCOCC2)cc1=O , COCCN(C)c1cc(=O)n(C)c(C(=O)C[C@@H]2Cc3ccccc3N2Br)n1
C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4cc(Cl)ccc4F)CC4(N)CC4)CC3)c21 , CNc1ccc(F)c(CC(CC2(I)CC2)C(=O)[C@H]2CN(c3c4c(ncn3)CS[C@H]4C)CCN2)c1
Nc1ncc(-c2nc3ccc(CCCC(=O)NN4CCCCC4)cc3s2)cc1C(F)(F)F , Nc1ncc(-c2nc3ccc(C4CC(=O)N(N5CCCCC5)C4=O)cc3s2)cc1C(F)(F)F
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(Cl)ccc3F)cn2CCN2CCCC2)CC1 , CCc1c(N)ncnc1N1CCCC(c2nc(-c3nc(Cl)cn3F)cn2CCN(CC)CC)C1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCCC2)CC1 , N#Cn1nc(N)nc1N1CCC(c2cc(-c3nc(F)cn3F)ccc2CCN2CCCC2)CC1
CC(=O)Nc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 , CCCNCCn1cc(-c2cc([18F])ccc2OC(F)(F)C(F)F)nc1C1CCN(c2ncnc(N)c2NC(=O)CC)CC1
C(#Cc1n[nH]c2ccccc12)c1cccnc1 , c1cnnc(CCCCc2n[nH]c3ccccc23)c1
O=C(Nc1ccccc1)c1ccccc1NC(=O)c1ccccc1C(=O)O , CCO[C@@](C)(c1ccccc1C1=CC(=O)N(n2cccc2)C1=O)c1cccnc1C(=O)O
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3cccc(Cl)c3Cl)cc2)cc1 , CS(=O)(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3cccc(O)c3Cl)cc2)cc1
C(=Cc1cncc(COC2CCN2)c1)c1ccncc1 , CCOCCOCOCc1cncc(C=Cc2ccnnc2)c1
C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)C4(N)CC4)CC3)c21 , CC1SCc2ncnc(N3CCN(C(=O)NC(CCCc4ccc(Cl)cc4)C4(N)CCC4)CC3)c21
O=C(Cc1c(F)nc(N2CCOCC2)[nH]c1=O)N1c2ccccc2CC1CO , O=C(Cc1nc2c(F)nc(N3CCOCC3)nc2[nH]1)N1c2ccccc2CC1CCO
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c1cccc2C(F)(F)F , O=c1cc([C@]2(c3c4CCNc4cc(CC(F)(F)F)c3)OCCO2)nc(C2CCCC2)[nH]1
NC1(C(CCCc2ccc(Cl)cc2)NC(=O)N2CCCC2)CCN(c2ncnc3[nH]ccc23)CC1 , CCN(CC)C(=O)NC(CCCn1cc(Cl)c(=O)[nH]c1=O)C1(C)CCN(c2ncnc3c2cc[nH]3)CC1
NC[C@H](Cc1ccccc1C(F)(F)F)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , O=[N+]([O-])c1c(-c2ccnc3c2cc[nH]3)sc(C(Cc2nn3ccccc3c2)OCC(F)(F)F)c1
COCCOc1ccccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCOc1c[nH]c(NC(=O)Cc2nc(N(C)CCOC)cc(=O)[nH]2)c1
Cn1c(NC(=O)Cc2cc(F)ccc2Cl)nc(N2CCOCC2)cc1=O , CCCSc1ccc(F)cc1CC(=O)C[C@@H]1c2ccccc2N(N2CCOCC2)[C@@H]1N
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3cccc(Cl)c3Cl)cc2)cc1 , CS(=O)(=O)Nc1ccc(-n2nc(CC(F)(F)F)cc2-c2ccc(-c3ccnc(Cl)c3Cl)cc2)cc1
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O , N=C(N)c1cc(N2CCOCC2)ncc1NC(=O)NN1c2ccc(F)cc2CC1N
N[C@@H](CCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1 , N[C@@H](CCc1ccccc1)COc1cncc(C=Cc2ccnnc2)c1
Nc1ncnc(C2CCN(n3cc(NCCC4CC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl , CC(C)CCNc1cn(N2CCC[C@H](c3c(Cl)c(N)ncn3)C2)c(-c2nc(C(F)(F)F)cnc2)n1
O=c1cc(N2CCOCC2)nc(Cc2nc3cc(Cl)ccc3[nH]2)[nH]1 , O=c1cc(N2CCOCC2)nc(CSc2nc3cc(Cl)ccc3[nH]2)[nH]1
CCc1cc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3c2)nc(N)n1 , CCCCCCOc1cc(-c2cnc3[nH]cc(-c4c[nH]nc4)c3c2)nc(N)n1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C , CC(=O)Nc1cc(Nc2c3nc(NC4CC4)cc(C#N)n3nc2)ccc1C
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCCC2)CC1 , N#CCc1c(C#N)c(N2CCC(c3cc(-c4nc(F)cn4C(F)(F)F)ccc3NCN3CCCCC3)CC2)ncn1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(C2CCC2)n1 , CCCCc1nc(-c2c(N)sc(C(=O)N[C@H]3CCCN3CC(N)=O)n2)cs1
C[C@@H](Nc1ncnc2[nH]cnc12)c1nn2cccc2c(=O)n1-c1ccccc1 , C[C@@H](Nc1ncnc2c1nc[nH]2)c1cnc2[nH]c(=O)n(-c3ccccc3)c2n1
Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O , Nc1nc(-c2ccccc2)c(-c2cn(CN3CCCC(n4c(=O)[nH]c5ccccc54)C3)c(=O)[nH]c2=O)[nH]c1=O
COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)cc1Cl , COc1ncc(-c2nc(COC[18F])cn2N2CCC(c3c(CC(N)=O)ncnc3N)CC2)cc1Cl
CNCC(NC(=O)c1sc(Br)cc1-c1ccnc2[nH]ccc12)c1ccccc1 , CNCC(NC(=O)n1nc(Br)nc1-c1ccnc2c1cc[nH]2)n1cccc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccsc1 , O=C(CCc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cscc1
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCN2CCC2)CC1 , C#Cc1c(OC(C)C)c(N2CCC(c3cc(-c4cc(C(F)(F)F)ccn4)ccc3CCNCCC)CC2)ncn1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)[nH]c2n1 , CCc1nc2ccccc2n1-c1nc(C2CCCC2)c(CSN2CCC([C@@H](C)O)CC2)c(=O)[nH]1
CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1 , CCC(=O)N1CCN(c2cccc(-c3ccc4nc(-c5ncccc5I)n(-c5ncc(C6(I)CCC6)cn5)c4n3)c2)CC1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(F)(F)F)cc4)c3)cc2s1 , CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(N(C(C)C)S(=O)(=O)c4ccc(C(F)(F)F)nc4)c3)cc2s1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccccc4)cc32)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(N2CCc3cc(-c4cncnc4)ccc32)cnc1)Cc1c[nH]c2ccccc12
O=S(=O)(Nc1ncc(Cl)cc1-c1cnc2ccc(N3CCOCC3)cc2n1)c1ccc(F)cc1 , CC(C)N(c1ncc(Cl)cc1-c1nc2cc(N3CCOCC3)ccc2nc1)S(=O)(=O)c1ccc(F)cc1
Nc1cc(N2CCC(c3nc(-c4cc(F)ccc4C(F)(F)F)cn3CCN3CCC3)CC2)ncn1 , CCCNCCn1cc(-c2nc([18F])cn2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2)CC1
C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)c21 , C[C@@H]1SCc2ncnc([C@H]3CC[C@H](C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)c21
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)cn1 , O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ncc([18F])cn1
CN(C)[C@H](COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12 , CN(C)[C@H](COc1cc(C=Cc2ccncc2)cnc1)Cc1c[nH]c2ccccc12
O=c1cc(N2CCOCC2)nc(Cc2nc3cc(Br)ccc3[nH]2)[nH]1 , O=c1cc(N2CCOCC2)nc(CSc2nc3c(Br)cccc3[nH]2)[nH]1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Br , CCCNCCc1cn(N2CCC(c3c(Br)c(N)ncn3)CC2)c(-c2cc(C(F)(F)F)ccn2)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3OC)cn2CCN2CCC2)CC1 , CCn1nc(N)nc1N1CCC(c2nc(-c3cc(F)ccc3C3COC3)cn2NCN2CCC2)CC1
NC[C@H](Cc1ccccc1C(F)(F)F)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , NC[C@H](Cc1ccccc1CC(F)(F)F)NC(=O)c1cc(Br)c(-c2ccc3nc[nH]c3c2)s1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1 , CC(=O)NCc1nc2c(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cccc2o1
Nc1ncnc(C2CCN(n3cc(CCN4CCCCC4)nc3-c3cc(C(F)(F)F)ccc3F)CC2)c1C1CCC1 , N[n+]1ccccc1-c1cccc(C2CCC2)c1[C@H]1CCCN(c2ccc(-c3ncc(F)cn3)cc2NCCCN2CCCCC2)C1
CN(C)CCCNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1 , CCN(CC)CCNC(=O)c1cn2cc(-c3cccc4c3cn[nH]4)nc2c(N2CCOCC2)n1
CNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , O=[N+]([O-])c1c(-c2ccnc3c2cc[nH]3)oc([C@@H]2COC(c3ccccc3)=N2)n1
CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1 , CCN(CC)CCNC(=O)c1ccc(Nc2cccc(SCCCc3cccnc3Cl)n2)cc1
Cc1cc(-c2nc(CNCCC3CC3)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)ccc1F , Cc1cc(-c2nc(CNCCC(C)O)cn2N2CCCC(c3c(CC(N)=O)ncnc3N)C2)ccc1F
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN)CC1 , N#Cc1c(N)ncnc1N1CCC(c2nc(-c3nc(OCCOCCF)ncc3C(F)(F)F)cn2CCN)CC1
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3ccccc3)cc2)cc1 , NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-n3cccc3)cc2)cc1
Nc1ncccc1-c1nc2ccc(Nc3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1 , Nc1ccncc1-c1nc2ccc(COc3ccccc3)nc2n1-c1ncc(C2(N)CC2)cn1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 , CCOn1nc(N)nc1N1CCCC(c2nc(-c3cc([18F])ccc3Cl)cn2CCN2CCCC2)C1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccccc4)cc32)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(N2CCc3cc(-c4cncnc4)ccc32)cnc1)Cc1cccc2c1[nH]cc2
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1 , CC[C@@H](C)N(C)S(=O)(=O)C1(c2nn(-c3cccc4c3cc[nH]4)c(N3CCOCC3)n2)CCOCC1
NC(=O)c1ccc(NCCc2ccc(F)c(F)c2)c2cncnc12 , NC(=O)c1ccc(NCCc2ccc(F)c([18F])c2)c2cncnc12
Cc1nc(NCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1 , Cc1ccc(-n2c(Nc3n[nH]cc3)nc3ccccc32)cc1NCC#N
Nc1cc(-n2c(Nc3cccc(O)c3)nc3ccccc32)ncn1 , Nc1cc(-n2c(SCCCc3cccc(S)c3)nc3ccccc32)ncn1
Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1 , Cc1cc([18F])ccc1C[C@H](N)COc1cncc(-c2cn3nc(CN)ccc3n2)c1
Cc1nc(C(=O)N[C@H]2[C@@H](C(N)=O)CCN2C)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1 , Cc1c(-c2ccnc(C(N)CC(F)(F)F)c2)sc([C@H](O)CC[C@H]2[C@@H](C(N)=O)CCN2C)n1
C[C@H]1COCCN1c1nc(-c2cc(F)ncc2N)cc(C(C)(C)S(C)(=O)=O)n1 , C[S@@](=N)(=O)c1nc(N2CCOC[C@@H]2N)nc(-c2c(N)cc(F)o2)c1
CCNC(=O)Nc1ccc(-c2nc([C@@H]3COCCN3C)c3c(ncn3C)n2)cc1 , C#CCN1CCOC[C@H]1c1c2nc(C)sc2nc(-c2ccc(NC(=O)NCC)cc2)n1
Cc1nc(C(=O)N[C@H]2C[C@@H](C(N)=O)CN2N(C)C)sc1-c1csc(C(C)(C)C)n1 , Cc1c(-c2csc(C(C)(C)N)n2)sc([C@H](O)CC[C@H]2C[C@@](CC(N)=O)(N(C)C)C2)n1
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCN(C)C)cc4)cc3)nc21 , CCNn1nnc2c(N3CCOCC3)nc(-c3cn(NC(=O)Nc4ccc(NC(=O)NCCN(C)C)cc4)c(=O)[nH]c3=O)nc21
NCC(C(=O)Nc1sc(Br)cc1-c1ccnc2[nH]ccc12)c1ccccc1 , NCC(C(=O)Nn1nc(OCCCOCCF)nc1-c1ccnc2c1cc[nH]2)c1ccccc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc(OC2CCCC2)c1 , CCC(CC)Cc1cc(NC(=O)Cc2cc(=O)[nH]c(N(C)CCOC)n2)ccc1
Nc1ncnc(C2CCN(n3cc(NCCC4CC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl , Nc1cccc(Cl)c1C1CCN(c2ccc(-c3cc(C(F)(F)F)ccn3)cc2COCC2CC2)CC1
CS(=O)(=O)C1(c2cc(-c3cc(C(F)(F)F)ncc3N)nc(N3CCOCC3)n2)CC1 , CS(=O)(=O)NC1(c2nn(N3CCOCC3)c(-c3cc(C(F)(F)F)ncc3N)n2)CC1
NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , NCC(Cc1cncnc1)NC(=O)c1cc([N+](=O)[O-])c(-c2ccc3nc[nH]c3c2)s1
NC(=O)c1ccc(N[C@H]2CNCC[C@H]2c2ccc(F)c(Cl)c2)c2cncnc12 , CCC(=CCCNCCCNc1ccc(C(N)=O)c2ncncc12)c1cnc(NC)nc1
CC(=O)Nc1nc(C)c(-c2cnc(N3CCCC(O)C3)o2)s1 , CC(=O)Nc1nc(C)c(-c2ccc(N3CCCC(O)C3)o2)s1
NC(=O)c1cn2cc(-c3ncc(N)cn3)nc(N3CCOCC3)c2n1 , COCCN(C)c1nc(-c2ncc(N)cn2)cn2cc(N3CCOC3=O)nc12
NC1(C(CS(N)(=O)=O)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 , NS(=O)(=O)CC(NC(=O)c1ccc(Cl)cc1)C1(I)CCN(c2ncnc3c2cc[nH]3)CC1
Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , CCOCCc1nc(-c2c(OC(F)(F)C(F)F)cc(N)nc2)nn1N(C)CCOC
Cc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1F , Cc1ncnc([11C]#N)c1C1CCCN(n2cc(COCN3CCC3)nc2-c2ccc(CC(=O)O)c([18F])c2)C1
NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1 , O=C(O)[C@]1CC[C@H](c2ncc(-c3c(-c4ccccc4)ccc4ccnn34)cn2)CC1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)cn1 , O=C(Cc1ccc([18F])cn1)Cc1cc(=O)[nH]c(C2CCCC2)n1
CN(C)C1CCN(Cc2cc3nc(-c4cccc5c4CC(=O)N5)nc(N4CCOCC4)c3s2)CC1 , CCN(C)C1CCN(Cc2cc3nc(-c4c5CC(=O)Nc5ccc4)nc(N(C)CCOC)c3s2)CC1
C[C@H]1COCCN1c1nc(-c2cc(C(F)(F)F)ncc2N)cc(C(C)(C)S(C)(=O)=O)n1 , C[C@H]1COCCN1c1nc(-c2cc(C(F)(F)F)ncc2C(=O)O)cc(C(C)(C)S(C)(=O)=O)n1
CC(C)(C)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccn1 , C#Cc1c(C(N)=O)c(N2CCC(c3nc(-c4ccnc(C(C)(C)C)c4)cn3CCN(C)CC)CC2)ncn1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C , CCCNc1nc2c(Nc3ccc(CN)c(NC(C)=O)c3)cnn2c(C#N)c1
CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4Cl)n3)c2c1 , CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)CCO)cc4Cl)n3)c2c1
CCNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , O=[N+]([O-])c1c(-c2ccc3nc[nH]c3c2)sc([C@H]2CCN=C(c3ccccc3)N2)c1
Cc1nc(N)nc(-n2c(Nc3cc(O)cc(O)c3)nc3ccccc32)n1 , Cc1nc(-n2c(Nc3cc(Cl)cc(O)c3)nc3ccccc32)nc(C#N)c1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCNC)CC1 , CCc1c(C)[nH]nc1N1CCC([n+]2ccccc2-c2cc(-c3cc4ccccc4[te]3)nn2CCNC)CC1
