Initial molecule ; Modified molecule
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1[N+](=O)[O-] ; Nc1ncnc(C2CCN(c3ccc(-c4cc(F)ccc4OC(F)(F)F)cc3CCN3CCC3)CC2)c1[N+](=O)[O-]
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)nc2n1 ; CCNc1nc2ccccc2n1-c1nc(C2CCCC2)c2sc(CN3CCC(C(C)(C)O)CC3)nc2n1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl ; N#CCc1cccc(Cl)c1[C@H]1CCCN(n2cc(CCN3CCC3)nc2-c2cc(C(F)(F)F)ccn2)C1
O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2Cc2ccccc2)[nH]1 ; O=c1c(N2CCOCC2)cccn1Cc1nc2ccccc2n1Cn1cccc1
Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4nc3-c3ccccc3)cc2)CC1 ; OCc1nc2ccccc2n1C1CCN(CCNc2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CC1
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=S)n1C ; CC1CCc2ccc(NC(=O)Nc3nc4cc(N5CCOCC5)cnc4n3CN)cc2O1
NC(=O)c1ccc(NCc2cccc(Cl)c2)c2cncnc12 ; CNc1cc(CNc2ccc(C(N)=O)c3ncncc23)cnc1
CNc1nc(-c2n[nH]c3cc(N)ccc23)cc(N2C[C@H](NC(=O)c3ccccc3)CC[C@@H]2C)n1 ; CNc1nc(-c2c3ccc(N)cc3n[nH]2)cc(N2C[C@H](NC(=O)c3ccccc3)CC[C@@H]2C)n1
CN(C)C1CCN(Cc2cc3nc(-c4cccc5c4CC(=O)N5)nc(N4CCOCC4)c3s2)CC1 ; COCCN(C)c1c2sc(CN3CCC(N(C)C)CC3)cc2nc(-c2c3CC(=O)Nc3ccc2)n1
CC(C)N(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 ; C#Cc1c(C(N)=O)cccc1N1CCC(c2nc(-c3ccc([C@@H](F)C(F)(F)F)cc3)cn2CCN(C)C(C)C)CC1
Nc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12 ; N[C@H](COc1cc(-c2ccc3[nH]nc(C(=O)O)c3c2)cnc1)Cc1cccc2c1[nH]cc2
CC(C)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccn1 ; CC(C)c1cc(-c2cn(CCN3CCC3)c(C3CCCN(c4cccc(C#N)c4N)C3)n2)ccn1
CN(C)CCCNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1 ; CN(C)CCCNC(=O)c1cn2cc(-c3cccc4c3cn[nH]4)nc(N3CCOCC3)c2n1
NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 ; NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccc3nc[nH]c3c2)s1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)n3)cn2CCN2CCC2)CC1 ; C#Cc1c([N+](=O)[O-])c(N2C[C@H]3C[C@@]3(c3nc(-c4nc(Cl)ccc4)cn3CCNCCC)C2)ncn1
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(Br)ccc21 ; NC(=O)Cc1c(CC(=O)N2CCc3ccc(Br)cc3C2)nc(N2CCOCC2)s1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccccc1OCCN1CCCC1 ; CCN(CC)CNCCCn1cccc1NC(=O)Cc1cc(=O)[nH]c(N(C)CCOC)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(Cl)ccc3F)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(OCCOC)ccc2F)n1
CS(=O)(=O)Cc1cc(N2CC3CCC(C2)O3)nc(-c2ccc3[nH]ccc3c2)n1 ; CS(=O)(=O)Cc1cc(N2CC3CCC(C2)O3)nc(-c2ccc3ncncc3c2)n1
Cc1cc(-c2cc(Cl)ccc2Cl)nc(N)n1 ; CCCSc1c(-c2nc(CN)nn2I)sc(Cl)c1
Cn1c(C(=O)Cc2cccc3c2CCN3O)nc(N2CCOCC2)cc1=O ; NC[C@@H]1[C@H](C(=O)Cc2c3CCN(OCC(F)F)c3ccc2)c2ccccc2N1N1CCOCC1
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(F)ccc21 ; N=C(N)c1c(CC(=O)N2CCc3ccc([18F])cc3C2)nc(C2CCCC2)s1
Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(=O)(=O)c3cccnc3)c2)n1 ; Cc1nc(CC#N)cc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(=O)(=O)Cc3cccnn3)c2)n1
COc1ccc(C[C@@H](CN)NC(=O)c2cc(Br)c(-c3ccnc4[nH]ccc34)s2)cc1 ; [11CH3]Oc1ccc(C[C@@H](CN)NC(=O)c2nc(Br)c(-c3ccc4nc[nH]c4c3)o2)cc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc(OC2CCCC2)c1 ; CCC(CC)Oc1cc(C[C@@H](CN)NC(=O)c2cc(=O)[nH]c(N(C)CCOC)n2)ccc1
NC[C@H](Cc1ccc(F)cc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 ; COC(Cc1ccc([18F])cc1)c1cc(Br)c(-c2ccnc3c2cc[nH]3)s1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCC2)CC1 ; CCc1c(CC#N)ncnc1N1CCCC(c2nc(-c3nc(F)cn3Cl)cn2NCN2CCC2)C1
CC(=O)Nc1nc(C)c(-c2cnc(C(C)(C)C)o2)s1 ; C#CCc1cc(NC(C)=O)nn1-c1ccc(C(C)(C)N)s1
CN(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2-c2ccc(N)nc2)CC1 ; CCCNc1ccc(OC(F)(F)F)c(-c2nnc(C3CCN(c4ncnc(N)c4-c4ccc(N)cc4)CC3)n2CCN(C)C)c1
Cn1c(NC(=O)Cc2cccc(Br)c2)nc(N2CCOCC2)cc1=O ; Cc1cc(OCCCOCCF)ccc1CC(=O)N[C@H]1CN(N2CCOCC2)c2ccccc21
CCn1nc(N2CCC(C(=O)[C@H](O)CO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1 ; CN(C)n1nc(N2CCC(C(=O)[C@H](O)CO)CC2)nc1-c1cnc(CC#N)c(-c2ccc(C(C)(C)N)o2)n1
O=S(=O)(Nc1ncc(Cl)cc1-c1ccc2ncccc2n1)c1ccc(F)cc1 ; CC(C)N(c1ncc(Cl)cc1-c1ccc2ncccc2n1)S(=O)(=O)c1ccc(F)nc1
Cc1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4cc(F)ccc4C(F)(F)F)cn3C)CC2)cn1 ; C#Cc1c(-c2ccc(C)nc2)cnn1N1C[C@H]2C[C@@]2(c2nc(-c3cc(OCCOCCF)ccc3C(F)(F)F)cn2CN)C1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)c([N+](=O)[O-])c1 ; CCC(=CNC(=O)Cc1n[nH]c2c1cc(N1CCOCC1)nc2)c1cnc(C=C2C=CC(=[N+](C)C)C=C2)nc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(F)c3)cn2CCN2CCC2)CC1 ; C#Cc1c([N+](=O)[O-])c(N2C[C@H]3C[C@@]3(c3nc(-c4cc(OCCOCCF)ccc4)cn3CCN3CCC3)C2)ncn1
CC(=O)Nc1cn2nc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1 ; CCC(=O)Nc1cn2nc(-c3cnc(N)c(CC(F)(F)F)c3)ccc2n1
Cc1nc(C(=O)N[C@H]2CCN2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1 ; CC(C)(N)c1nc(-c2c(N)sc([C@H](O)CC[C@H]3CCN3CC(N)=O)n2)ccn1
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21 ; CNc1c2CCN([C@]3(c4ncc(N5CCOCC5)s4)OC[C@H](C(=N)N)O3)c2ccc1
CC1(C)Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 ; NCC1(CC(=O)O)Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1
CC1Cc2c(O)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 ; COCCN(C)c1cc(=O)[nH]c(CC(=O)N2c3cccc(OCC(F)F)c3CC2CN)n1
CN(C)CC(=O)N1CCC(c2cn(C)c(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1 ; CN(C)CC(=O)N1C[C@H]2C[C@@]2(c2cn(C)c(-c3cnc(N)c(-n4ncc5ccccc54)n3)n2)C1
NC1(C(NC(=O)c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1 ; CNc1ccc(C(=O)NC(C2CC2)C2(N)CCN(c3ncnc4c3cc[nH]4)CC2)cc1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)cc2n1 ; CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC([C@@H](C)O)CC3)cc2n1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4COC4)nc23)ccc1C ; CC(=O)Nc1cc(Nc2c3nc(NC4COC4)cc(C(=O)[C@@H](O)CO)n3nc2)ncc1C
NC(=O)c1ccc(N2CCN(c3ccccc3)CC2)c2cncnc12 ; CC(=O)Nc1ccc2nccc(N3CCN[C@@H](n4cccc4)C3)c2c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Br ; CCN(CC)CCc1cc(-c2cc(F)cnc2)ccc1N1CCC[C@H](c2c(CF)c(N)ncn2)C1
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3)cc12 ; C#CCN(c1cccc(COCC2=CCNCC2)c1)c1cc(-c2ncc3[nH]nc(N)c3c2)cnc1
NC1(C(CCO)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 ; O=C(NC(CCO)[N+]1(I)CCN(c2ncnc3c2cc[nH]3)CC1)c1ccc(Cl)cc1
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2[C@H](N2CCN(S(C)(=O)=O)CC2)C(F)(F)F)cc1F ; Cc1nc(I)nc(-c2cnc([C@H](N3CCN(S(C)(=O)=O)CC3)C(F)(F)F)c(Nc3cnc(O[11CH3])c(F)c3)c2)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(C(F)(F)F)ccc3F)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC(c3c(CF)cccc3-c3cccc[n+]3C(=O)O)CC2)c(-c2ncc(F)cn2)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(C(F)(F)F)c3)CC2)c1Br ; CCN(CC)CCCNc1cn(N2CCC(c3c(CF)c(N)ncn3)CC2)c(-c2cc(C(F)(F)F)ccc2)n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c1ccc(F)c2F ; CCC(=CC(O)CCc1n[nH]c2c1cc(N1CCOCC1)nc2)C1=Nc2ccc(F)cc2CN1
CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(ncn3C)n2)cc1 ; CCNC(=O)Nc1ccc(-c2nc(N3CCC4(COC4)C3)c3c(n2)ncn3CN)cc1
Cn1cc(-n2c(-c3ccccc3)nc3ccc(-c4ccc(C5(N)CCC5)cc4)nc32)c(N)n1 ; Cn1cc(-n2c(-c3ccccc3)nc3ccc(-c4ccc(C5(I)CCC5)cc4)nc32)c(I)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cncc(C)c3)cn2CCN2CCC2)CC1 ; C#Cc1c(CC)cnn1N1C[C@H]2C[C@@]2(c2cc(-c3cc(C)cnc3)ccc2CCN2CCC2)C1
COc1cc(S(=O)(=O)Nc2ccc(NC(C)=O)cc2)nc(OC)n1 ; CCC(=O)Nc1ccc(N(C(C)C)S(=O)(=O)c2nc(OC)nn2O[11CH3])cc1
C[C@@H](Nc1nc(N)c2nc[nH]c2n1)c1nn2cccc2c(=O)n1-c1ccccc1 ; C[C@@H](Nn1c(=O)[nH]c2ncc(N)nc21)c1nn2cccc2c(=O)n1-n1cccc1
Nc1cc(C(F)F)c(-c2nc(N3C4COCC3C4)nc(N3C4COCC3C4)n2)cn1 ; NC[C@H](O)c1nn(-c2nn(N3C4COCC3C4)c(N3C4COCC3C4)c2)c(N)n1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccc(-n2cccn2)cc1 ; NC(=O)N1CCC[C@@H]1NC(=O)c1nc(N)c(-c2ccc(-n3cncn3)nc2)s1
N[C@H](COc1cncc(C=Cc2ccncc2)c1)Cc1cccc2ccccc12 ; N[C@H](COc1cc(C=Cc2ncnc2)cnc1)Cc1ccc2cccccc-21
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(C(F)(F)F)cc3)cn2CCN2CCCC2)CC1 ; CCN(CC)CCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1[C@@]12C[C@@H]1CN(c1ncnc(N)c1[N+](=O)[O-])C2
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4ncc(N)cn4)nc(N4CCOCC4)c3n2)CC1 ; COCCN(C)c1nc(-c2ncc(CC#N)cn2)cn2cc(CN3CCN(S(C)(=O)=O)C3=O)nc12
C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=S)[nH]1 ; COCCN(C)c1cc(=S)[nH]c([C@H](O)N2c3ccccc3C[C@H]2C)n1
C[C@@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1 ; C[C@@H]1COCCN1c1nn(-c2ccc3ncncc3c2)c(CS(C)(=O)=O)n1
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1 ; CS(=O)(=O)ON1CCN(CCNc2cc3nc(-c4nn5ccccc5c4)nc(N4CCOCC4)c3s2)CC1
CCNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 ; CCNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3c2cc[nH]3)s1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccccc1OCCN1CCCCC1 ; COCCN(C)c1cc2c(cn1)[nH]nc2CC(=O)Nc1ccccc1OCCN1CCCCC1
CC(=O)Nc1ccc2c(c1)c(-c1cnn3c(C#N)cc(NC4CC4)nc13)cn2CCC(=O)O ; CC(=O)Nc1ccc2c(c1)c(-c1nc3c(C#N)nc(NC(C)C)nc3s1)cn2CCC(=O)O
O=S(=O)(Nc1ncc(Cl)cc1-c1ccc2nccn2c1)c1ccc(F)cc1 ; CC(C)N(c1ncc(Cl)cc1-c1cn2ccnc2cc1)S(=O)(=O)c1ccc(F)cc1
Cn1c(C(=O)Cc2cccc3c2CCN3OC(F)F)nc(N2CCOCC2)cc1=O ; CNC[C@H](O)N1c2ccccc2C[C@H]1CC(=O)[C@@H]1c2ccccc2N(N(C)CCOC)[C@@H]1CN
C(#Cc1n[nH]c2ccccc12)c1ccncc1 ; c1ccc2c(CCCCc3ccnnc3)n[nH]c2c1
CNc1nc(-c2n[nH]c3cc(N)ccc23)cc(N2C[C@@H](C)C[C@H](N(C)C(=O)OC(C)(C)C)C2)n1 ; CNCc1nc(-c2n[nH]c3cc(N)ccc23)cc(N2C[C@@H](C#N)C[C@H](N(C)C(=O)OC(C)(C)C)C2)n1
Cc1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4cc(F)ccc4C(F)(F)F)cn3C)CC2)s1 ; C#Cc1c(-c2ccc(C)s2)cnn1N1C[C@H]2C[C@@]2(c2nc(-c3nc(F)ncc3C(F)(F)F)cn2C)C1
N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1ccccc1 ; N[C@H](COc1cc(-c2ccc3NC(=O)Cc3c2)cnc1)Cn1cccc1
NC1(c2ccc(-n3c(-c4ncccc4F)nc4ccc(-c5ccccc5)nc43)cc2)CCC1 ; NC1(c2ccc(-n3c(-c4ncccc4F)nc4ccc(-n5cccc5)nc43)cc2)COC1
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)nc(N3CC4CCC(C3)O4)n2)cn1 ; FC(F)c1c(-c2nc(N3CCOCC3)nc(N3CCOCC34CCC4)n2)cnc(I)c1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccc(-n2cccn2)cc1 ; Cc1c(-c2ccc(-n3cncn3)nc2)sc(C(=O)N[C@H]2CCCN2CC(N)=O)n1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(-c2cccnc2)n1 ; Cc1c(-c2csc(-c3cccnn3)n2)sc([C@H](O)CCC2C3CCC2CN(CC(N)=O)C3)n1
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1 ; CS(=O)(=O)Cc1cc(-c2ncc(NC(=O)OCCc3ccccc3)cn2)cnc1N1CCOC[C@@H]1N
NC[C@H](Cc1ccccc1C(F)(F)F)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 ; NC[C@H](Cc1ccccc1C(F)(F)F)NC(=O)c1cc(Br)c(-c2ccnc3c2cc[nH]3)s1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccccc3F)cn2CCN2CCC2)CC1 ; CCCNCCc1ccc(-c2ccccc2OCCOCCF)cc1[C@@]12C[C@@H]1CN(c1ncnc(N)c1CCC#N)C2
C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CCOCC2)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1 ; CS(=O)(=O)OC1(c2cc(-c3ccc(NC(=O)NC4CC4)cc3)cnc2N2CCOC[C@@H]2C#N)CCOCC1
CC(F)(C(=O)c1cccc2c1CCN2F)c1nc(N2CCOCC2)cc(=O)[nH]1 ; CC(F)(C(=O)c1c2CCN(F)c2ccc1)c1nc(N2CCOCC2)cc(=O)[nH]1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccsc1 ; O=C(Cc1cc(=O)[nH]c(C2CCNCC2)n1)Nc1cscc1
CC1CN(CC(=O)c2cc(=O)[nH]c(N3CCOCC3)n2)c2cccc(O)c21 ; CC1CN([C@H](O)c2cc(=O)[nH]c(N3CCOCC3)n2)c2cccc(S)c21
N[C@H](COc1cncc(-c2ccc3ncccc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3ncccc3c2)cnc1)Cc1cccc2c1[nH]cc2
CC(=O)Nc1ccc2c(c1)c(-c1cnn3c(C#N)cc(NC4CC4)nc13)cn2CCO ; CC(=O)Nc1ccc2c(c1)c(-c1c3nc(COC(C)C)cc(CCC#N)n3nc1)cn2CCO
COc1ccc2nc(NC(=O)CSc3nnc(COc4ccc5c(c4)CCCC5)o3)sc2c1 ; COc1ccc2nc(NC(=O)CSc3nnc(COc4ccc5CCCCc5c4)o3)sc2c1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccc3F)cn2CCN2CC[C@H](F)C2)CC1 ; Nc1c(CCF)c(N2CCC[C@H](c3ccc(CCN4CC[C@H]([18F])C4)c(-c4cc(C(F)(F)F)ccc4F)c3)C2)ncn1
Nc1nc(N2[C@H]3CC[C@@H]2C[C@@H](C(=O)c2nnc[nH]2)C3)cn2c(-c3ccc(-c4ccccc4)nc3)cnc12 ; Nc1nc(N2[C@H]3CC[C@@H]2C[C@@H](C(=O)c2ncn[nH]2)C3)cn2c(-c3ccc(-c4ccccc4)nc3)cnc12
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCO)CC1 ; C#Cc1c(C(N)=O)cnn1N1C[C@H]2C[C@@]2(c2nc(-c3nc(OCCOCCF)ncc3C(F)(F)F)cn2CCO)C1
CNC(=O)c1nc(-c2cc(Cl)ccc2NS(=O)(=O)c2cccc(C)c2)cnc1N ; COCc1ccc(NS(=O)(=O)c2cn(C)c(=O)cc2)c(-c2nn(I)c(C(C)=O)n2)c1
CC(=O)Nc1ccc2c(c1)c(-c1cnn3c(C#N)cc(NC4CC4)nc13)cn2CCO ; CC(=O)Nc1ccc2c(c1)c(-c1nc3c(CCC#N)nc(COC(C)C)nc3s1)cn2CO
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccnc(C2(C#N)CC2)c1 ; CCCN(C(C)=O)C(=O)N1C(=O)C=C(c2nc(C)c(-c3ccnc(C4([11C]#N)CC4)c3)s2)C1=O
Cn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2-c2cncnc2)CC1 ; Cc1ccc([C@@H](F)C(F)(F)F)c([C@@H]2OCc3ncnc(C4CCCN(c5cccc(-c6cncnc6)c5N)C4)c32)c1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccoc3)cn2CCN2CCC2)CC1 ; NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cocc3)cn2NCN2CCC2)CC1
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; CCN(CC)CCc1ccc(-c2cc(F)ccc2Cl)cc1C1CCN(c2nc(N)nn2OC(C)C)CC1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2cc(-c3cc(Cl)ccc3)ccc2NCN2CCC2)CC1
Nc1nc(N2[C@H]3CC[C@@H]2C[C@@H](C(=O)c2nnc[nH]2)C3)cn2c(-c3ccc(-c4ccccc4)nc3)cnc12 ; Nc1nc(N2[C@H]3CC[C@@H]2C[C@@H](C(=O)c2ncn[nH]2)C3)cn2c(-c3ccc(-n4cccc4)nc3)cnc12
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1 ; CCOCCc1nc(-c2ccc3ncncc3c2)nc(CS(C)(=O)=O)c1
Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1 ; Cc1nccnc1C1(c2ccccc2)NC(=O)N(c2cnc(-c3nc4c(cc(-n5ccnc5)[nH]4)c(=O)[nH]3)nc2)C1=O
Cc1ccc(CC(CNC(C)C)C(=O)N2CCN(c3ncnc4c3[C@@H](C)SC4)CC2)cc1 ; CC(C)NCC(Cc1ccc(CN)cc1)C(=O)N1CCN(c2ncnc3c2[C@@H](CN)SC3)CC1
