Initial molecule , Modified molecule
Cc1cc(-c2nc(CC3CNC3)cn2N2CCC(c3c(N)ncnc3OCC(F)(F)F)CC2)ccc1F , Cc1cc(-c2nc(SCC3CNC3)cn2N2CCC(c3c(OCC(F)(F)F)ncnc3N)CC2)ccc1[18F]
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2cc(F)c(F)cc21 , CCC(=CC(O)CCc1cc(=O)[nH]c(N(C)CCOC)n1)c1c([18F])cc2NCCc2c1
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1 , COc1ncc(Nc2ncc([C@@H]3C[C@@H]3N3CCN(NS(C)(=O)=O)CC3)cc2-c2nc(C#N)nc(N)n2)cn1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1OCC(F)(F)F , CCCNCCc1cn(N2CCC(c3c(NCC(F)(F)F)c(CC#N)ncn3)CC2)c(-c2cc(C(F)(F)F)ccn2)n1
NC(=O)c1ccc(NC2CNCCC2c2cccc(C(F)(F)F)c2)c2cncnc12 , NC(=O)c1ncc2cccnc2c1OC1CNCCC1c1cccc(CC(F)(F)F)c1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccccc3)cn2CCN2CCC2)CC1 , CCCNCNn1cc(-c2cnccn2)nc1C1CCN(c2n[nH]c(N)c2C(N)=O)CC1
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1 , CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3ccc4cc[nH]c4c3)n2)CCNCC1
NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , NCC(Cc1ccccc1)NC(=O)c1nc([N+](=O)[O-])c(-c2ccnc3c2cc[nH]3)o1
C=Cc1ncc(C[C@H](N)COc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1 , CC(C)(CO)c1ncc(C[C@H](N)COc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(Cl)cc1 , O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(Cl)nc1
COc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1 , COCCN(C)n1cc(-c2ccc3nc(-c4ccc(OC)cc4)n(-c4ccc(C5(N)CCC5)cc4)c3n2)ccc1=O
N[C@H](COc1cncc(-c2ccc3ccccc3c2)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(-c2ccc3ccccc3c2)cnc1)Cc1cccc2c1[nH]cc2
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)cc3)cn2CCN2CC(F)C2)CC1 , CCCCCCOc1c(N)ncnc1N1CCCC(c2ccc(CCN3CC([18F])C3)c(-c3ccc(F)cc3)c2)C1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C , CCCNc1nc2c(SCCCc3ncc(CN)c(NC(C)=O)c3)cnn2c(C#N)c1
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CCBr)cc2)cc1 , NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CCBr)nc2)cc1
CC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , CNC(=O)Nc1nc(C(F)(F)F)nn1-c1nc(N2CCOCC2)nc(N(C)CCOC)n1
C[C@H]1COCCN1c1nc(-c2cc(C(F)(F)F)ncc2N)cc(C2(S(C)(=O)=O)CC2)n1 , C[C@H]1COCCN1c1nc(-c2cc(C(F)(F)F)ncc2N)nc(C2(S(C)(=O)=O)CC2)n1
N[C@H](COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(-c2cc3ccncc3s2)cnc1)Cc1cccc2c1[nH]cc2
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(Cl)c(=O)[nH]1 , CCOCCc1c(NC)c(=O)[nH]c(NC(=O)NN2c3ccccc3C[C@@H]2CN)n1
Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(Nc3ccccc3)n2)c1 , Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(Nn3cccc3)n2)c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1Cl , CNc1c(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3)CC2)ncnc1CC#N
NC(=O)c1ccc(NC2CCNCC2c2ccc(F)cc2)c2cncnc12 , NC(=O)Cc1ncc2cccnc2c1OOCCCCCOc1ccc([18F])cc1
COc1cc(S(=O)(=O)Nc2ccc(Nc3ccco3)cc2)nc(OC)n1 , CSc1nn(O[11CH3])c(S(=O)(=O)Nc2ccc(COc3ncco3)cc2)n1
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O , CC1CN([18F])c2cccc(NC(=O)Nc3cnc(N4CCOCC4)cc3CC(N)=O)c21
Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCC2)CC1 , CCN(CC)CNn1cc(-c2cc([18F])ccc2OC(F)(F)C(F)F)nc1C1CCN(c2ncnc(N)c2C)CC1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCC2)CC1 , C#Cc1c(CC)c(N2C[C@H]3C[C@@]3(c3nc(-c4cc(Cl)ccc4)cn3NCN3CCC3)C2)ncn1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCN2CCC2)CC1 , NC(=O)c1c(N)n(N2C[C@H]3C[C@@]3(c3cc(-c4cc(OC(F)(F)C(F)F)ccn4)ccc3NCN3CCC3)C2)nc1
Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1 , COCCN(C)c1nc(-c2ccc(C(=O)O)cc2)nc(N2CCOCC2)n1
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)CCCO)CC2)nc(-c2ccc(NC(=S)NC3CC3)cc2)n1 , CC(C)OC(=O)Nc1ccc(-c2nc(C3=N[C@@H](C#N)CS3)cc(C3(CS(=O)(=O)CCCO)CC3)n2)cc1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(OC(F)F)cc3)cn2CCN2CCC2)CC1 , C#Cc1c(C(N)=O)c(N2C[C@H]3C[C@@]3(c3cc(-n4cc([C@@H](O)CNC)c(=O)[nH]c4=O)ccc3NCN3CCC3)C2)ncn1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)[nH]c2n1 , CCNc1nc2ccccc2n1-c1nc(C2CCCC2)c2nc(CN3CCC([C@@H](C)O)CC3)[nH]c2n1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCNC2CCCC2)CC1 , NC(=O)c1c(N)ncnc1N1CCCC(c2nc(-c3nc([18F])cn3OC(F)(F)C(F)F)cn2NC2CCCC2)C1
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C , CCOCCc1cc(=O)n(CN)c(CC(=O)c2c3c(ccc2)N([18F])CC3N)n1
NC(=O)c1ccc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cncnc12 , NC(=O)c1ccc(N2CCN(c3cncc(C(F)(F)F)c3)CC2)c2cncnc12
Cn1c(NC(=O)Cc2ccccc2)nc(N2CCOCC2)cc1=O , COCCN(C)N1c2ccccc2[C@@H](NC(=O)Cc2ccccc2)[C@H]1C
Cc1nc(N)nc(-n2c(Nc3cc(O)cc(O)c3)nc3ccccc32)n1 , Cc1nc(N)nc(-n2c(Oc3cc(O)cc(S)c3)nc3ccccc32)n1
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)cc2n1 , CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CSN3CCC([C@@H](C)O)CC3)cc2n1
COCC(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , NC(=O)Cc1c(N)ncnc1N1CCC(c2c3c(ncn2)CO[C@H]3c2cc(C34CNCC3C4)ccc2[C@@H](F)C(F)(F)F)CC1
Cc1nc(N)nc(-n2c(Nc3ccc4cn[nH]c4c3)nc3ccccc32)n1 , NCc1nc(C(=O)O)nc(-n2c(CCNc3ccc4cn[nH]c4c3)nc3ccccc32)n1
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccnc(C2(C#N)CC2)c1 , CCCN(C(N)=O)C(=O)N1C(=O)C=C(c2nc(C)c(-c3ccnc(C4([11C]#N)CC4)c3)s2)C1=O
CNCC(NC(=O)c1sc(Br)cc1-c1ccnc2[nH]ccc12)c1ccccc1 , CNCC(NC(=O)c1c(-c2ccnc3c2cc[nH]3)cc(Br)s1)c1ccccc1
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCCC2)CC1 , C=Cn1nc(N)nc1N1CCCC(c2nc(-c3nc(F)cn3OCCOCCF)cn2CCN2CCCC2)C1
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1 , CCCNS(=O)(=O)c1nn(-c2cccc3c2cc[nH]3)c(N2CCOCC2)n1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ncc1C , CC(=O)Nc1cc(Nc2c3nc(NCC4CC4)cc(C#N)n3nc2)ncc1C
CS(=O)(=O)C1(c2cc(-c3cc(C(F)(F)F)ncc3N)nc(N3CCOCC3)n2)CCC1 , COCCN(C)c1nc(C2(S(C)(=O)=O)CCC2)cc(-c2cc(C(F)(F)F)ncc2N)n1
CNC(=O)c1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)o1 , Cc1nc(I)nc(-c2c3ccccc3nc(Nc3ccc(N4CCNC4=O)o3)n2)n1
NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1 , O=C(O)C1(c2ncc(-c3c(-n4cccc4)ncc4nccn34)cn2)CCC1
Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1 , Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ncc(CNC(=O)c2ccccc2)cn1
N[C@H](COc1cncc(-c2n[nH]c3ccc(C=O)cc23)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(-c2n[nH]c3ccc(C=O)cc23)cnc1)Cc1c[nH]c2ccccc12
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCN2CCC2)CC1 , C#Cc1c(C(N)=O)c(N2CCC(c3nc(-c4cc(C(F)(F)F)ccn4)cn3CCN3CCC3)CC2)ncn1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C , COC(=O)c1cc(Nc2c3nc(NCC4CC4)cc(C(=O)[C@@H](O)CO)n3nc2)ccc1CN
CCS(=O)(=O)N1CCN(Cc2cn3cc(-c4ncc(N)cn4)nc(N4CCOCC4)c3n2)CC1 , Nc1ccc(-c2cn3cc(CN4CCN(N5CCNS5(=O)=O)CC4)nc3c(N3CCOCC3)n2)nn1
NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1 , NC1(c2ccc(-c3ncc4cnccc4c3-n3cccc3)cc2)CCC1
CC(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1 , CC(C)NS(=O)(=O)c1cncc(-c2cn3nc(N)nc3cc2)c1
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccn4)cccc3o2)[nH]1 , c1cnc(CSc2nc3c(-c4ccncn4)cccc3o2)c(C2CCCC2)c1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccc3F)cn2CCN2CCCC2)CC1 , CCCCCCOn1nc(N)nc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccc3F)cn2NCN(CC)CC)CC1
NC(=O)C1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c([C@H](O)N2c3ccccc3CC2C(N)=O)n1
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 , C=Cn1nc(N)nc1N1CCCC(c2nc(-c3nc([18F])cn3C(F)(F)F)cn2CCNCCC)C1
CN(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2-c2ccc(C(C)(C)O)cc2)CC1 , CCCNc1ccc(C(F)(F)F)c(-c2nnc(C3CCN(c4ncnc(N)c4-c4ccc([C@@H](C)O)cc4)CC3)n2CN(CC)CC)c1
CNCCn1cc(-c2cc(C(F)(F)F)ccn2)nc1C1CCN(c2ncnc(N)c2Cl)CC1 , C#Cc1c(Cl)c(N2CCC(c3nc(-c4cc(C(F)(F)F)ccc4)cn3CCNC)CC2)ncn1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1OCC(F)(F)F , CCCNCCc1cc(-c2cc(F)ccc2C(F)(F)F)ccc1N1CCC[C@H](c2c(NCC(F)(F)F)c(N)ncn2)C1
CN(C)CCC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc(N(C)CCCCNC(=O)N2CCO[C@@H](c3c(I)n4ccnc4cn3)C2)cc1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1[N+](=O)[O-] , CCCNCCCNc1cn(N2CCC[C@H](c3c(C(C(=O)O)=C4C=CC(=[N+](C)C)C=C4)cccc3F)C2)c(-c2ncc(C(F)(F)F)cn2)n1
CCc1ncc(C[C@H](N)COc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1 , CCCCCCOc1ccc(C[C@H](N)COc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1
CC1CN(c2cc(=O)[nH]c(CC(=O)N3CCc4c(Cl)cccc43)n2)CCO1 , C[C@H]1CCN=C(c2cc(=O)[nH]c(CC(=O)N3CCc4c(Cl)cccc43)n2)N1
O=C(Nc1cccc(-c2nc(CNc3ccncc3)cn3ccnc23)c1)Nc1cccc(C(F)(F)F)c1 , O=C(Nc1cncc(CC(F)(F)F)c1)Nc1ccc(-c2cnc3ncccn23)cc1CNc1ccccn1
O=S(=O)(Nc1ncc(Cl)cc1-c1ccc2ncccc2n1)c1ccc(F)cc1 , CCCSc1cnc(NS(=O)(=O)c2ccc([18F])cc2)c(-c2ccc3ncccc3n2)c1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C1CC1 , CCCCNc1nc2c(SCCCc3ncc(C(C)C)c(NC(C)=O)c3)cnn2c(C#N)c1
CC(=O)Nc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 , CCCNCCc1ccc(-c2nc(F)cn2OC(F)(F)C(F)F)cc1C1CCN(c2ncnc(N)c2NC(C)=O)CC1
CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CCC4CCOCC4)c3n2)cn1 , CC(C)(O)c1ccc(-c2nc(CCC3CCOCC3)c3cc[nH]c3n2)cn1
Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1 , NCc1ccc(-n2c(CCNc3ccn[nH]3)nc3ccccc32)cc1N
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12 , N[C@H](COc1cc(-c2ncc3[nH]nc(CC(=O)O)c3c2)cnc1)Cn1cccc1
Cc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1Cl , CNc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ccc1CC(=O)O
C#Cc1cc(CC(=O)Nc2cc(=O)[nH]c(N3CCOCC3)n2)ccc1F , C#Cc1cc(CC(=O)Nc2cc(=O)[nH]c(C3CCCC3)n2)ccc1[18F]
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1csc(CC2CC2)n1 , Cc1c(-c2csc(CC3CC3)n2)sc(C2=CC(=O)N([C@H]3CCCN3C(N)=O)C2=O)n1
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N3CCOCC3)c2)n1 , COCCN(C)S(=O)(=O)Nc1cc(Nc2ncncc2-c2nc(C)nc(N)n2)cnc1Cl
Nc1ccc(-c2ccc3nc(NC(=O)CCCN4CCCCC4)sc3c2)cn1 , O=C(CCCN1CCNCC1)Nc1nc2ccc(-c3ccc(C(=O)O)nc3)cc2s1
Cn1c(C(=O)Cc2cc3c(cc2F)CCN3F)nc(N2CCOCC2)cc1=O , Cn1c(C(=O)Cc2c(OCCOCCF)cc3CCN(F)c3c2)nc(N2CCOCC2)cc1=O
COc1ncc(Nc2c(N3CCNCC3)nc3ccc(-c4nc(C)nc(N)n4)cn23)cc1F , CCOc1ccc(Nc2c([C@@]34CNC[C@H]3C4)nc3ccc(-c4nc(N)nc(I)n4)cn23)cc1[18F]
COc1cc(N2Cc3nc(-n4cc(CC(F)(F)F)cn4)ccc3C2=O)cnc1OC , [11CH3]Oc1cc(N2C(=O)c3ccccc3C2c2c[nH]c(CC(F)(F)F)n2)cnc1O[11CH3]
N[C@H](COc1cncc(-c2ccc3c(c2)C(=O)C(=O)N3)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(-c2ccc3NC(=O)C(=O)c3c2)cnc1)Cc1cccc2c1[nH]cc2
O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCOCC1 , O=c1[nH]c2ncc(-n3ccc4ccccc43)nc2n1CC1CCOCC1
C[C@]12CC[C@@H](C[C@@H](c3nc(-c4ccc(-c5ncc[nH]5)cn4)cn4c(N)cnc34)C1)N2C(=O)CO , Nc1cnc2c([C@@H]3C[C@@H]4CC[C@@](N)(C3)N4C(=O)CCO)nc(-c3ccc(-c4ccc[nH]4)cn3)cn12
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc(Br)c1 , O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)Nc1cccc(CF)c1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CNC2)CC1 , NC(=O)n1nc(N)nc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2OC2CNC2)CC1
N[C@H](COc1cncc(-c2n[nH]c3ccc(C4CC4)cc23)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(-c2n[nH]c3ccc(C4CC4)cc23)cnc1)Cc1c[nH]c2ccccc12
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , CC1CCc2cc(C(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)ccc21
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CCCN2)CC1 , N#Cc1c(N)ncnc1N1CCCC(c2cc(-c3cc([18F])ccc3C(F)(F)F)ccc2CC2CCN2)C1
C[C@@H](NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc(C(CCN)NC(=O)N2CCC(c3c(I)n4ccnc4cn3)CC2)cc1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CCCN2)CC1 , N#Cc1c(N)ncnc1N1CCCC(c2cc(-c3nc([18F])cn3C(F)(F)F)ccc2CC2CCN2)C1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCCC2)CC1 , CCc1c(N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCNCC2)CC1
COC(OC)c1cc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1 , CCOCCc1cc(-c2cnc(N)cc2C(OC)OC)nn1N(C)CCOC
Cc1ccccc1-c1nc2ccc(-c3cccc(N4CCOCC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 , COCCN(C)c1cccc(-c2ccc3nc(-c4ccccc4C)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1
Nc1ncnc(C2CCN(n3cc(CC4CCN4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Cl , CNc1c(C2CCN(n3cc([C@@H]4C[C@@H]4C4CCCN4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c(N)ccc1
COc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1 , COc1ccc(-c2nc3ccc(-c4cc(N5CCOCC5)ccc4)nc3n2-c2ncc(C3(I)CCC3)cn2)nc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCOCC2)CC1 , CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3OCCOCCF)cn2CCN(C)CCOC)CC1
Cc1cc(N2CCC(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12 , CNc1nn(C)cc1CCNc1c(-c2c[nH]c3c2ccnc3N2CCC(CCCF)CC2)c(=O)[nH]cc1
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2[C@@H](C)[C@@H]2CN(C)CCN2S(C)(=O)=O)cc1F , COc1ccc(Nc2cc(-c3nc(C)nc(I)n3)cnc2[C@@H](C)[C@@H]2CN(CC(=O)O)CCN2S(C)(=O)=O)cc1[18F]
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(Cl)cc3)CC2)c1C1CCC1 , CCCCc1c(C2CCN(c3ccc(-c4ccc(Cl)cc4)cc3CCN3CCCC3)CC2)ncnc1N
Cc1cc(-c2nc(CC3CNC3)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F , CN[C@H](CO)Cc1cc(-n2ncc(=O)n(N3CCCC(c4c(OC(C)C)ncnc4N)C3)c2=O)ccc1[18F]
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1 , Cc1c(-c2cncc(C(N)CC(F)(F)F)n2)sc(C(=O)N[C@H]2CCCN2C(N)=O)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cncc(Cl)c3)cn2CCN2CCC2)CC1 , Nc1c([N+](=O)[O-])cnn1N1C[C@H]2C[C@@]2(c2nc(-c3cc(Cl)cnc3)cn2NCN2CCC2)C1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1c2ccccc2CC1CO , O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1c2ccccc2CC1CCO
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1cnoc1 , CCCNCCc1cc(-c2cc(F)ccc2C(F)(F)F)ccc1N1CCC[C@H](c2c(-c3conc3)c(N)ncn2)C1
O=c1cnc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]1 , O=c1[nH]ccc(-c2ccc(CN3CCCC(n4c(=O)[nH]c5ccccc54)C3)cc2)c1-n1cccc1
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Br)cccc21 , NC(=O)Cc1c(CC(=O)c2c3CCNc3cc(CF)c2)nc(N2CCOCC2)s1
O=C(Nc1ccccc1)c1ccccc1NC(=O)c1ccccc1C(=O)O , CCO[C@@](C)(c1ccccc1C(=O)Nc1ccccc1)c1cccnc1C(=N)N
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=S)n1C , CCOCCc1cc(=S)n(CN)c(NC(=O)NN2c3ccccc3C[C@@H]2CN)n1
NC(=O)c1ccc(N[C@H]2CNCC[C@H]2c2ccc(F)c(Cl)c2)c2cncnc12 , CNc1cc(CCNCCCNc2ncnc3ccc(C(C)=O)cc23)ccc1F
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(Nn4cnc(C)c4)nc23)ccc1C , N#Cc1cn(Nc2nc3cc(C(=O)[C@@H](O)CO)cnc3n2Nc2ccc(CN)c(C(N)=O)c2)cn1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ncc[nH]4)cc32)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(N2CCc3cc(-c4ncc[nH]4)ccc32)cnc1)Cc1c[nH]c2ccccc12
