Initial molecule , Modified molecule
CN(C)C1CCN(Cc2cc3nc(-c4ccc5[nH]ccc5c4F)nc(N4CCOCC4)c3s2)CC1 , CCCNc1ccc(-c2c3nc(N(C)CCOC)[nH]c3nc(CN3CCC(N(C)C)CC3)n2)c2ncncc12
NC1(C(NC(=O)c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 , NC1(C(NC(=O)c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3c2cc[nH]3)CC1
CN1CCN(c2ccc(-c3cncc(-c4ccc(-c5nnn[nH]5)cc4)n3)cc2)CC1 , CN1CCN(c2ccc(-c3cncc(-c4ccc(-c5nnn[nH]5)nc4)n3)cc2)CC1
N#Cc1c(N)ncnc1N1CCC(c2nc(C3CCCCC3)cn2CCN2CCC2)CC1 , Cc1c(C#N)c(N2CC=C(c3cc(C4CCCO4)ccc3CCN3CCC3)CC2)ncn1
COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccccc1F , [11CH3]Oc1ncc(-c2cc3cccnc3s2)cc1NS(=O)(=O)c1cccnc1F
Cc1nccc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1 , NCc1nccc(-n2c(Nc3cncc(S)c3)nc3ccccc32)n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(Cl)cccc21 , O=c1cc([C@]2(N3CCc4c(Cl)cccc43)OCCO2)nc(C2CCCC2)[nH]1
O=C(Cc1c(F)nc(N2CCOCC2)[nH]c1=O)N1c2ccccc2CC1CO , COCCN(C)c1nc(OCCOCCF)c(CC(=O)N2c3ccccc3C[C@H]2CCO)c(=O)[nH]1
Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc(Cl)nc2)n1 , CNc1ccc(CCCSc2ncc([C@@H]3C[C@@H]3N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
O=S(=O)(Nc1ncc(Cl)cc1-c1ccnc2ccc(-c3cccnc3)cc12)c1ccc(F)cc1 , CCCSc1cnc(NS(=O)(=O)c2ccc([18F])nc2)c(-c2ccc(-c3cnnc(=O)c3)c3ncccc23)c1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCO)CC1 , N#Cc1c(N)n(N2CCC(c3nc(-c4cc(F)ccc4C(F)(F)F)cn3CCO)CC2)nc1
CN(C)CCCNC(=O)c1cn2cc(-c3ncc(N)cn3)nc(N3CCOCC3)c2n1 , COCCN(C)c1nc(-c2ncc(N)cn2)cn2cc(C(=O)NC(C)CN)nc12
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CCBr)cc2)cc1 , NS(=O)(=O)Nn1nc(-c2cccc[n+]2-c2ccc[nH]2)cc1-c1ccc(CCBr)nc1
Cn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2-c2ccncc2)CC1 , C#Cc1c(-c2ccnnc2)c(N2CCC(c3nc(-c4ccc([C@@H](F)C(F)(F)F)cc4)cn3C)CC2)ncn1
COc1ccc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)cc1Cl , CNc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(C#N)ncnc3C)CC2)ccc1OC
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1-c1cnoc1 , N#CCc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3nc(C(F)(F)F)cnc3)CC2)c1-c1conc1
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCN(C)C)cc4)cc3)nc21 , CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(NC(=O)NCCN(C)C)nc4)cc3)nc21
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N(C)C)cc4)cc3)nc21 , CCNn1nnc2c(N(C)CCOC)nc(-c3ccc(C(=O)Nc4ccc(C(=O)CN(C)C)cc4)cc3)nc21
N[C@H](COc1cncc(-c2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(-c2cccc3cnccc23)cnc1)Cc1cccc2c1[nH]cc2
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc([N+](=O)[O-])c1O , COCCN(C)c1nc(CC(=O)Nc2ccnc(Br)c2S)cc(=O)[nH]1
N[C@H](COc1cncc(-c2n[nH]c3ccc(N4CCOCC4)cc23)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(-c2n[nH]c3ccc(C4CCCC4)cc23)cnc1)Cc1cccc2c1[nH]cc2
O=S(=O)(Nc1ncc(Cl)cc1-c1cnc2ccc(-c3ccncc3)cc2n1)c1ccc(F)cc1 , O=S(=O)(Nc1ncc(Cl)cc1-c1nc2cc(-c3ccccn3)ccc2nc1)c1ccc([18F])nc1
Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1 , CCCSc1n[nH]c2c1cc(-c1cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c1)c(N)c2
Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4nc3-c3ccccc3)cc2)CC1 , Oc1nc2ccccc2n1C1CCN(Cc2ncc(-c3ncc4ncccc4c3-n3cccc3)cn2)CC1
COCCNC(=O)c1cn2cc(-c3ncc(N)cn3)nc(N3CCOCC3)c2n1 , COCCN(C)c1nc(-c2ccc(CC#N)nn2)cn2cc(C[C@H](F)CCNC=O)nc12
NCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , Brc1c(-c2ccnc3c2cc[nH]3)oc([C@@H]2OC=N[C@@H]2c2cncnc2)n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(-c3ccccc3Cl)cccc21 , CNc1ccccc1-c1c2OCCN(C(O)CCc3cc(=O)[nH]c(N(C)CCOC)n3)c2ccc1
CNCCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 , CCC(=CCCNC)n1cc(-c2ccc(N)cc2)nc1C1CCCN(c2ncnc(N)c2CC(N)=O)C1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2C2CCNCC2)CC1 , CCc1c(N)n(N2CCC(c3cc(-c4cc(OCCOCCF)ccc4C(F)(F)F)nn3C3=CCNCC3)CC2)nc1
NC[C@H](Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , NC[C@H](Cc1cncnc1)NC(=O)c1cc([N+](=O)[O-])c(-c2ccnc3c2cc[nH]3)s1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(C4CC4)cc32)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(C2C(=O)Nc3ccc(C4CC4)cc32)cnc1)Cc1cccc2c1[nH]cc2
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N(C)C)cc4)cc3)nc21 , CCNc1ccc2nc(N(C)CCOC)n(-c3cn(C(=O)Nc4ccc(C(=O)CN(C)C)cc4)c(=O)[nH]c3=O)c2n1
CCn1nc(N2CCC(C(=O)[C@H](O)CO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1 , CN(C)n1nc(N2CCC(C(=O)CO)CC2)nc1-c1cnc(CC#N)c(-c2nnc(C(C)(C)N)o2)n1
CS(=O)(=O)Cc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1 , CS(=O)(=O)Nc1nc2ccc(-c3nc4c([11C]#N)cnn4c(NC4CC4)c3)cc2o1
CONc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 , CCNc1nc(OC(F)(F)C(F)F)nn1-c1nc(N2CCOCC2)nc(N(C)CCOC)n1
CC(C)(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 , C#Cc1c([11C]#N)c(N2CCC(c3nc(-c4ccc(C(F)(F)F)cc4)cn3C(=CCCNC(C)(C)C)CC)CC2)ncn1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cncc(C)c3)cn2CCN2CCC2)CC1 , CCc1c(N)n(N2CCC(c3cc(-c4cc(C)cnc4)ccc3CCN3CCC3)CC2)nc1
CCC(CC)c1nc(-c2sc(C(=O)N[C@H]3CCCN3C(N)=O)nc2C)cs1 , CCC(CC)c1nc(-c2c(CN)nc(C(=O)N[C@H]3CCCN3C(N)=O)s2)cs1
Cc1ccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc2c1 , COCCN(C)c1cc(=O)[nH]c(Cc2nc3ccc(C)cc3o2)n1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)cnc1C , COC(=O)c1nc(Nc2c3nc(NCC4CC4)cc(C#N)n3nc2)ncc1C
CNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , Brc1c(-c2ccnc3c2cc[nH]3)oc([C@@H]2COC(c3ccccc3)=N2)n1
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1 , C[C@@H]1CC(=O)NC(c2nn(-c3ccc4ncncc4c3)c(CS(C)(=O)=O)n2)=N1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(C4CC4)ccn3)cn2CCN2CCC2)CC1 , N#Cc1c(N)n(N2C[C@H]3C[C@@]3(c3nc(-c4cc(C5CC5)ccn4)cn3CCN3CCC3)C2)nc1
O=S(=O)(Nc1ncc(Cl)cc1-c1ccnc2ccc(-c3cccnc3)cc12)c1ccc(F)cc1 , O=S(=O)(Nc1ncc(Cl)cc1-c1ccnc2ccc(-c3cccnc3)cc12)c1ccc([18F])nc1
C[C@@H]1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21 , COCCN(C)c1cc(=O)[nH]c(CC(=O)N2C[C@@H](CC(=O)O)c3ccccc32)n1
N[C@H](COc1cncc(-c2ccc3ccccc3c2)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(-c2ccc3ccccc3c2)cnc1)Cc1c[nH]c2ccccc12
CC(=O)Nc1nc(C)c(-c2cnc(N3CCOCC3)o2)s1 , C#CCc1c(-c2ccc(N(C)CCOC)s2)sc(NC(C)=O)n1
CNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , CNCC(Cc1cncnc1)NC(=O)c1nc([N+](=O)[O-])c(-c2ccnc3c2cc[nH]3)o1
CNC(=O)Nc1ccc(-c2nc(N3CCOC[C@H]3C)cc(S(=O)(=O)CC3CC3)n2)cc1 , CNC(=O)Nc1ccc(-c2nc(S(=O)(=O)CC3CC3)cc(N3CCOC[C@H]3CN)n2)cc1
COc1ccc(N2CCc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3C2)cn1 , COc1ccc(N[C@H](C)c2cccc(C(=O)NCCN3CCN[C@@H](C(=O)[O-])C3)c2)cn1
N#Cc1c(N)ncnc1N[C@H](CCO)c1nn2cccc2c(=O)n1-c1ccccc1 , N#Cc1c(C(=O)O)ncnc1N[C@H](CCO)c1cnc2[nH]c(=O)n(-n3cccc3)c2n1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(Cc4ccco4)cc32)c1)Cc1ccccc1 , N[C@H](COc1cc(C2C(=O)Nc3ccc(Cc4ccco4)cc32)cnc1)Cn1cccc1
CC[C@@H]1CO[C@@H](NC(=O)C2CCCCC2)CN1c1cc(-c2n[nH]c3cc(N)ccc23)nc(NC)n1 , CC[C@@H]1CO[C@@H](NC(=O)C2CCCCC2)CN1c1cc(-c2n[nH]c3cc(CC#N)ccc23)nc(NC)n1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccoc3)cn2CCN2CCC2)CC1 , Cc1c(N)[nH]nc1N1CC=C(c2cc(-c3cocc3)ccc2NCN2CCC2)CC1
Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc(C(F)(F)F)nc2)n1 , Cc1nc(CC#N)cc(-c2cc(CN3CCN(S(C)(=O)=O)C3=O)cnc2Nc2ccc(CC(F)(F)F)cc2)n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc(OC(F)(F)C(F)F)c1 , O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)Nc1cncc(OC(F)(F)C(F)F)c1
NCCC(NC(=O)c1sc(Br)cc1-c1ccnc2[nH]ccc12)c1ccccc1 , NCCC(NC(=O)c1c(-c2ccnc3c2cc[nH]3)cc(OCCCOCCF)s1)n1cccc1
C[C@@H]1COCCN1c1nc(-c2cc(C(F)F)ncc2N)nc(N2CCOCC2)n1 , COCCN(C)n1nc(N2CCOC[C@@H]2C)cc1-c1cc(C(C)(C)N)ncc1C(=O)O
CNCC1CCCN(c2ccc(C(N)=O)c3ncncc23)C1 , CCCN(CCCNC)c1ccc2cnn(CC(N)=O)c2c1
Cn1c(NC(=O)Cc2ccc(F)cc2)nc(N2CCOCC2)cc1=O , COCCN(C)c1cc(=O)n(C)c(NC(=O)Cc2ccc(F)cc2)n1
Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2cncc(F)c2)n1 , CS(=O)(=O)N1CCN(Cc2cnc(Nc3cncc([18F])c3)c(-c3nc(CC(=O)O)nc(N)n3)c2)CC1
C[C@H]1COCCN1c1nc(-c2cc(F)ncc2N)cc(C2(S(C)(=O)=O)CC2)n1 , C[C@H]1CSC(c2nc(-c3cc(F)ncc3N)nc(C3(OS(C)(=O)=O)CC3)n2)=N1
Nc1cc(C(F)(F)F)c(-c2cc(C3(S(=O)(=O)c4ccccc4F)CC3)nc(N3CCOCC3)n2)cn1 , COCCN(C)c1nc(-c2c(C(F)(F)F)cc(N)nc2)cc(C2(S(=O)(=O)c3ccccc3F)CCCC2)n1
CN(C)C1CCN(Cc2cc3nc(-c4ccc5[nH]ccc5c4F)nc(N4CCOCC4)c3s2)CC1 , CCCNC1CCN([C@H]2C[C@H]2c2cc3nc(-c4ccc(F)c5cncnc45)nc(N(C)CCOC)c3s2)CC1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4cccnc4)cc32)c1)Cc1c[nH]c2ccccc12 , N[C@H](COc1cc(N2CCc3cc(-n4ccnc4)ccc32)cnc1)Cc1c[nH]c2ccccc12
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(C(F)(F)F)c3)CC2)c1C1CCC1 , CCCCc1c([C@H]2CCCN(n3cc(NCCCN4CCCC4)nc3-c3cc(C(F)(F)F)cnc3)C2)ncnc1N
Cc1nc(C(=O)NN2CCCC2)sc1-c1ccnc(C(C)(C)C)c1 , Cc1c(-c2ccnc(C(C)(C)N)c2)sc([C@H](O)CCN2CCCC2)n1
C[C@H](NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc([C@H](C)NC(=O)N2CCC(c3c(N)n4ccnc4cn3)CC2)cc1
Cn1c(C(=O)Cc2cccc3c2CCN3Cl)nc(N2CCOCC2)cc1=S , CCCSN1c2ccccc2C[C@H]1CC(=O)[C@H]1c2ccccc2N(N(C)CCOC)[C@@H]1C
Cc1nc(C(=O)N[C@H]2CCCN2C(N)=O)sc1-c1ccnc(C(C)C)n1 , Cc1c(-c2ccnc(C(C)C)n2)sc([C@H](O)CC[C@H]2CCCN2CC(N)=O)n1
Cc1cc(C)cc(C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2O)c1 , Cc1cc([C@H](C)c2cc(Br)ncc2S)cc(C)c1
N[C@H](COc1cncc(-c2cc3cc(-c4ccncc4)ccc3cn2)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(-c2cc3nc(-c4ncnc4)ccc3cc2)cnc1)Cc1c[nH]c2ccccc12
CC(=O)Nc1nc(C)c(-c2cnc(-c3cccnc3)o2)s1 , CC(=O)Nc1nc(C)c(-c2ccc(-c3cccnn3)s2)s1
Nc1ncc(-c2cn3cc(NC(=O)C4CCOCC4)nc3c(N3CCOCC3)n2)cn1 , COCCN(C)c1nc(-c2cnc(N)nc2)cn2cc(NC(=O)NC3CCOCC3)nc12
CCNC(=O)Nc1ccc(-c2nc([C@@H]3COCCN3CC)c3c(ncn3C)n2)cc1 , CCNC(=O)Nc1ccc(-c2nc(C3CCCN3CC)c3c(n2)ncn3CN)cc1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN(C)C)CC1 , COc1c(N)n(N2CCC(c3cc(-c4nc(OCCOCCF)ncc4C)nn3OCCN(C)C)CC2)nc1
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccnc4)cccc3o2)[nH]1 , O=c1cc(C2CCCC2)nc(Cc2nc3c(-c4cccnn4)cccc3o2)[nH]1
NC1(C(CCO)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 , CCCSc1cn(C2=NC[C@H]([N+]3(I)CCN(c4ncnc5c4cc[nH]5)CC3)CCN2)c(=O)[nH]c1=O
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1c2ccccc2CC1C1CC1 , CC(C)[C@@H]1Cc2ccccc2N1C(=O)Cc1cc(=O)[nH]c(C2CCCC2)n1
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N3CCOCC3)c2)n1 , C#Cc1cc(C)nn1-c1cncnc1Nc1cnc(Cl)c(NS(=O)(=O)N(C)CCOC)c1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)n3)cn2CCN2CCC2)CC1 , CCCSc1cccc(-c2ccc(NCN3CCC3)c(C3CCN(c4ncnc(N)c4[N+](=O)[O-])CC3)c2)n1
NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1 , N[C@]1CC[C@H](c2ncc(-c3nc4ccccc4nc3-n3cccc3)cn2)CC1
Cc1cc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1 , COCCN(C)n1nc(-c2cnc(C(=O)O)cc2C)cc1N1CCOCC1
COCCN(C)S(=O)(=O)Nc1cc(Nc2cc(-c3nc(C)nc(N)n3)cnc2Cl)cnc1Cl , CNc1cnc(CCCSc2cc(-c3nc(N)nc(I)n3)cnc2O)nc1NS(=O)(=O)N(C)CCOC
COc1ccccc1-c1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c(CC(=O)n2ccc3c2CC[C@@H](c2ccccc2OC)C3)n1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccccn4)cc32)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(C2C(=O)Nc3ccc(-c4ccccn4)cc32)cnc1)Cc1cccc2c1[nH]cc2
Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1 , CCCSc1c(-c2cc(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc(I)c2)ccc2ncnn12
C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=S)NCCO)cc2)n1 , COCCNC(=O)c1ccc(-c2nc(N3CCOC[C@@H]3CN)cc(C(C)(C)S(C)(=O)=O)n2)cn1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3OC(F)F)cn2CCN2CCC2)CC1 , CNC[C@H](O)c1ccc(F)cc1-c1cn(NCN2CCC2)c(C2CCCN(c3ncnc(N)c3N3CCOC3=O)C2)n1
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(Br)ccc21 , O=C(O)c1c(CC(=O)N2CCc3cc(CF)ccc32)nc(N2CCOCC2)s1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1c2ccccc2CC1C1CC1 , CC(C)C1Cc2ccccc2N1[C@@]1(c2cc(=O)[nH]c(N3CCOCC3)n2)OCCO1
COc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 , COc1c(N)ncnc1N1CCC(c2cc(-c3cc([18F])ccc3C)ccc2CC2CNC2)CC1
N[C@H](COc1cncc(C=Cc2ccncc2)c1)Cc1ccccc1 , C[C@H](CCc1cc(-c2ccncc2)cc(C=C(C#N)C#N)c1)Cn1cccc1
CN(C)C(=O)CC(NC(=O)N1CCC(N)(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1 , CNc1ccc(C(CC(=O)N(C)C)NC(=O)N2CCC(N)(c3ncnc4c3cc[nH]4)CC2)cc1
CCOc1ccccc1C(=O)Nc1ccccc1C(=O)O , CCOc1c[nH]c(NC(=O)Nc2ccccc2C(=N)N)c1
CC(=O)Nc1nc(C)c(-c2nc(CC(C)(C)C(C)O)no2)s1 , CCC(=O)Nc1nc(C)c(-c2nc(CC(C)(C)CO)no2)s1
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2C(C)(C)N2CCN(S(C)(=O)=O)CC2)cc1F , COc1ccc(CCCSc2cc(-c3nc(N)nc(N)n3)cnc2C(C)(C)N2CCN(S(C)(=O)=O)CC2)cc1[18F]
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccncc4)cn23)n1 , Cc1nc(I)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4ccnnc4)cn23)n1
NC[C@H](CC1CCCCC1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 , NC[C@H](CC1CCCCC1)NC(=O)c1cc(Br)c(-c2ccnc3c2cc[nH]3)s1
N[C@H](COc1cncc(-c2cccc(Nc3ncccn3)c2)c1)Cc1c[nH]c2ccccc12 , C[C@H](CCc1cc(-c2cc(COc3ncncn3)ccc2)cnc1)Cc1c[nH]c2ccccc12
CC1Cc2c(O)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 , COCCN(C)c1cc(=O)[nH]c(CC(=O)N2c3cccc(O)c3CC2C)n1
CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1 , CC(=O)Nc1ccc2[nH]cc(-c3ncc4nc(CCCSC5CC5)n([11C]#N)c4n3)c2c1
NCC(C(=O)Nc1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1 , CC(C(=O)Nc1nnc(-c2cccc3nccn23)o1)n1cccc1
