Initial molecule ; Modified molecule
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(Br)cccc21 ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)N1CCc2c(Br)cccc21
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Cl ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)C2)c1Cl
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1C=O ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(C=O)c(N)ncn3)C2)c(-c2cc(F)ccc2C(F)(F)F)n1
N[C@H](COc1cncc(-c2n[nH]c3ccc(-c4ccc[nH]4)cc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2n[nH]c3ccc(-c4ccc[nH]4)cc23)cnc1)Cc1c[nH]c2ccccc12
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)cnc3Cl)cn2CCN2CCC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)cnc3Cl)ccc2CCN2CCC2)CC1
N[C@H](COc1cncc(-c2n[nH]c3ccc(-c4cccs4)cc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2n[nH]c3ccc(-c4cccs4)cc23)cnc1)Cc1c[nH]c2ccccc12
Cc1nc(N)nc(-c2cc(C3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1 ; Cc1nc(N)nc(-c2cc(C3COOC3)cnc2Nc2cnc(O)c(NS(C)(=O)=O)c2)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1C=O ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)C2)c1C=O
Cc1cc(-c2nc(CCNCC(C)C)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCNCC(C)C)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ncc1F
N[C@H](COc1cncc(C2C(=O)Nc3ccc(Cc4ccco4)cc32)c1)Cc1ccccc1 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(Cc4ccco4)cc32)cnc1)Cc1ccccc1
N[C@H](COc1cncc(-c2ccc3[nH]ncc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3[nH]ncc3c2)cnc1)Cc1c[nH]c2ccccc12
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3Cl)ccc2CCN2CCCC2)CC1
N[C@H](COc1cncc(C2C(=O)Nc3ccc(-c4ccc[nH]4)cc32)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(-c4ccc[nH]4)cc32)cnc1)Cc1c[nH]c2ccccc12
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1cnoc1 ; CCCNCCc1cn(N2CCC[C@H](c3c(-c4conc4)c(N)ncn3)C2)c(-c2cc(F)ccc2C(F)(F)F)n1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCNCC2CC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCNCC2CC2)CC1
Nc1nccnc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cncnc3)nc2n1-c1ccc(C2(N)CCC2)cc1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3F)CC2)c1Br ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCCC4)nc3-c3cc(F)ccc3F)C2)c1Br
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCS(=O)(=O)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cc(N4CCS(=O)(=O)CC4)ccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
N[C@H](COc1cncc(-c2n[nH]c3ccc(C(F)(F)F)cc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2n[nH]c3ccc(C(F)(F)F)cc23)cnc1)Cc1c[nH]c2ccccc12
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3Cl)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(F)ccc2Cl)n1
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCN(C(=O)C5CC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cc(N4CCN(C(=O)C5CC5)CC4)ccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3Cl)ccc2CCN2CCC2)CC1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1-c1cc[nH]c1 ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)C2)c1-c1c[nH]cc1
Cc1cc(-c2nc(CCN(C)C)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F ; Cc1cc(-c2nc(CCN(C)C)cn2N2CCC(c3c(OC(C)C)ncnc3N)CC2)ccc1F
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C ; CC(=O)Nc1cc(Nc2c3nc(NC4CC4)cc(C#N)n3nc2)ccc1C
N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3cnccc3c2)cnc1)Cc1c[nH]c2ccccc12
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; CC(C)On1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3Cl)ccc2CCN2CCCC2)CC1
Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CCN2CCC2)CC1 ; CCOn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C)ccc2CCN2CCC2)CC1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3Cl)cn2CCN2CCCC2)CC1 ; CCOn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3Cl)ccc2CCN2CCCC2)CC1
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(C)C)ccn3)cn2CCN2CCC2)CC1 ; C=Cc1c(N)n(N2CCC(c3cc(-c4cc(C(C)C)ccn4)ccc3CCN3CCC3)CC2)nc1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Br ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)C2)c1Br
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Cl ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Cl)c(N)ncn3)C2)c(-c2cc(F)ccc2C(F)(F)F)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Br ; CCCNCCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(F)ccc2C(F)(F)F)n1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCCC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCCCC2)CC1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2cc(-c3cc([18F])ccc3C)ccc2CC2CNC2)CC1
Cc1cc(-c2nc(CNCCC3CC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CNCCC3CC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
COc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 ; COc1c(N)ncnc1N1CCC(c2cc(-c3cc(F)ccc3CC(=O)O)ccc2CC2CNC2)CC1
CC(C)c1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)ccn1 ; CC(C)c1cc(-c2cn(OCN3CCC3)c(C3CCN(c4cccc(Cl)c4N)CC3)n2)ccn1
COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)ccc1F ; COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(C(N)=O)ncnc3N)CC2)ccc1F
COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; COc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)C2)c1Cl
COc1cc2c(cc1Nc1nc(Nc3cccc4c3C(=O)NC4)nc3[nH]ccc13)N(C(=O)CN(C)C)CC2 ; CSc1cc2c(cc1Nc1c3cc[nH]c3nc(Nc3ccc4CNCc4c3)n1)N(C(=O)CN(C)C)CC2
Cc1cc2c(-c3cncc(C[C@H](N)COc4ccc(F)c(C)c4)c3)n[nH]c2cn1 ; Cc1cc2c(cn1)[nH]nc2-c1cncc(CCCCCc2ccc(F)c(N)c2)c1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCC2)CC1
N[C@H](COc1cncc(-c2n[nH]c3ccc(C4CC4)cc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2n[nH]c3ccc(C4CC4)cc23)cnc1)Cc1c[nH]c2ccccc12
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1-c1cnoc1 ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(C(F)(F)F)ccn3)C2)c1-c1conc1
Nc1ncnc(C2CCN(n3cc(CCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1[N+](=O)[O-] ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCC4)nc3-c3cc(F)ccc3C(F)(F)F)C2)c1[N+](=O)[O-]
Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCN(C)C(C)C)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ncc1F
Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3OC(C)C)CC2)ccc1F ; Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(OC(C)C)ncnc3N)CC2)ccc1F
Nc1ncnc(C2CCN(n3cc(CCNCCCCl)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Br ; Nc1ncnc([C@H]2CCCN(n3cc(CCNCCCCl)nc3-c3cc(C(F)(F)F)ccc3)C2)c1Br
Cc1cc(-c2nc(CCNC(C)C)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCNC(C)C)cn2N2CCC(c3c([11C]#N)ncnc3N)CC2)ncc1F
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(F)cc3)CC2)c1Br ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCCC4)nc3-c3ccc(F)cc3)C2)c1Br
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CCCN2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CC2CCCN2)CC1
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2C(C)(C)N2CCN(S(C)(=O)=O)CC2)cc1F ; COc1ccc(Nc2cc(-c3nc(C)nc(I)n3)cnc2C(C)(C)N2CCN(S(C)(=O)=O)CC2)cc1F
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C1CC1 ; CC(=O)Nc1cc(Nc2c3nc(NC4CC4)cc(C#N)n3nc2)ccc1C1CC1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(Nn4ccc(C)n4)nc23)ccc1C ; CC(=O)Nc1cc(Nc2c3nc(NCn4ccc(C)n4)cc(C(=O)[C@@H](O)CO)n3nc2)ccc1C
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O ; CC1Cc2c(Br)cccc2N1C(=O)Cc1c(C(N)=O)sc(N2CCOCC2)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(O)ccc3C(F)(F)F)CC2)c1Cl ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Cl)c(N)ncn3)C2)c(-c2cc(O)ccc2C(F)(F)F)n1
Nc1ncccc1-c1nc2ccc(-c3cccc(C(=O)NC4CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cc(C(=O)NC4CC4)ccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3F)CC2)c1Cl ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCCC4)nc3-c3cc(F)ccc3F)C2)c1Cl
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCC2)CC1 ; N#Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCCC2)CC1
N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3NC(=O)Cc3c2)cnc1)Cc1c[nH]c2ccccc12
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(F)cc3)CC2)c1Cl ; Nc1ncnc([C@H]2CCCN(n3cc(NCCCN4CCCC4)nc3-c3ccc(F)cc3)C2)c1Cl
N[C@H](COc1cncc(C2C(=O)Nc3ccc(C4CC4)cc32)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(C2C(=O)Nc3ccc(C4CC4)cc32)cnc1)Cc1c[nH]c2ccccc12
Nc1ncccc1-c1nc2ccc(-c3cccc(C4CCN(C(=O)N5CCOCC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1 ; Nc1ncccc1-c1nc2ccc(-c3cc(C4CCN(C(=O)N5CCOCC5)CC4)ccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
N[C@H](COc1cncc(-c2cc3cc(F)ccc3cn2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2cc3cc(F)ccc3cn2)cnc1)Cc1c[nH]c2ccccc12
Cc1cc(-c2nc(CCN3CCCC3)cn2N2CCC(c3c(N)ncnc3C#N)CC2)ccc1F ; Cc1cc(-c2nc(CCN3CCCC3)cn2N2CCC(c3c(C#N)ncnc3N)CC2)ccc1F
Nc1ncnc(C2CCN(n3cc(NCCC4CC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl ; CC(C)CCNc1cn(N2CCC[C@H](c3c(Cl)c(N)ncn3)C2)c(-c2cc(C(F)(F)F)ccn2)n1
Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1 ; Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2cc3c(cn2)[nH]nc3C)c1
N[C@H](COc1cncc(-c2n[nH]c3ccc(-c4ccccc4)cc23)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2n[nH]c3ccc(-c4ccccc4)cc23)cnc1)Cc1c[nH]c2ccccc12
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2[C@@H](C)N2CCN(S(C)(=O)=O)CC2)cc1F ; COc1ccc(Nc2cc(-c3nc(N)nc(N)n3)cnc2[C@@H](C)N2CCN(S(C)(=O)=O)CC2)cc1F
CC(=O)N1CCc2ccc(Nc3cc(NC4CC4)n4ncc(C#N)c4n3)cc21 ; CC(=O)N1CCc2ccc(Nc3nc4c(C#N)cnn4c(NC4CC4)c3)cc21
CC(C)C1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 ; CCC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1
C[C@H]1Cc2ccccc2N1C(=S)Cc1nc(N2CCOCC2)cc(=S)[nH]1 ; O=C(O)C[C@H]1Cc2ccccc2N1C(=S)Cc1nc(N2CCOCC2)cc(=S)[nH]1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 ; CCn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCC2)CC1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 ; CCOn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCC2)CC1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(OC(F)F)ccc3F)cn2CCN2CCC2)CC1 ; N#Cc1c(N)ncnc1N1CCCC(c2cc(-c3cc(OC(F)F)ccc3F)ccc2CCN2CCC2)C1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(C(F)(F)F)c3)CC2)c1Br ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(Br)c(N)ncn3)C2)c(-c2cc(C(F)(F)F)ccc2)n1
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 ; C=Cn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CCN2CCC2)CC1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(C)C)ccn3)cn2CCN2CCC2)CC1 ; C#Cc1c(CC)c(N2CCC(c3cc(-c4cc(C(C)C)ccn4)ccc3CCN3CCC3)CC2)ncn1
NC1(c2ccc(-n3c(-c4cccnc4)nc4ccc(-c5ccccc5)nc43)cc2)CCC1 ; IC1(c2ccc(-n3c(-c4cocc4)nc4ccc(-c5ccccc5)nc43)cc2)CCC1
CN(C)C(=O)c1cccc(-c2ccc3nc(-c4ccccc4)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1 ; CN(C)C(=O)c1ccnc(-c2ccc3nc(-c4cncnc4)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1
N[C@H](COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3[nH]c(=O)oc3c2)cnc1)Cc1c[nH]c2ccccc12
C[C@H]1CN(c2cccc(-n3c(-c4ccc(C5(N)CCC5)cc4)nc4ccc(-c5ncccc5N)nc43)c2)C[C@H](C)O1 ; C[C@H]1CN(c2cc(-n3c(-c4ccc(C5(N)CCC5)cc4)nc4ccc(-c5ncccc5N)nc43)ccc2)C[C@H](C)O1
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CNC2)CC1 ; CC(C)Oc1c(N)ncnc1N1CCC(c2cc(-c3cc([18F])ccc3C(F)(F)F)ccc2CC2CNC2)CC1
Cc1cc(-c2nc(CC3CNC3)cn2N2CCC(c3c(N)ncnc3C(C)C)CC2)ccc1F ; Cc1cc(-c2nc(CC3CNC3)cn2N2CCC(c3c(C(C)C)ncnc3N)CC2)ccc1F
C[C@@H](Nc1c(N)ncnc1C#N)c1nn2cccc2c(=O)n1-c1ccccc1 ; CC(C(=O)c1c(C(=O)[C@@H](O)CO)ncnc1N)c1nn2cccc2c(=O)n1-c1ccccc1
NC1(c2ccc(-n3c(-c4ccccc4O)nc4ccc(-c5ccccc5)nc43)cc2)CCC1 ; CC1(c2ccc(-n3c(-n4cccc4O)nc4ccc(-c5ccccc5)nc43)cc2)CCC1
COc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1 ; COc1ccc(-c2nc3ccc(-c4cc(N5CCOCC5)ccc4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3OC)cn2CCN2CCC2)CC1 ; CCn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3OC)ccc2CCN2CCC2)CC1
Cc1cc(-c2nc(CCN(C)C)cn2N2CCC(c3c(N)ncnc3-c3cn[nH]c3)CC2)ccc1F ; Cc1cc(-c2nc(CCN(C)C)cn2N2CCC(c3c(-c4c[nH]nc4)ncnc3N)CC2)ccc1F
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4Cl)c3)cc2s1 ; CCCSc1ncc(-c2ccc3nc(CNC(C)=O)sc3c2)cc1NS(=O)(=O)c1ccccc1Cl
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cc(F)ccc3Cl)CC2)c1C1CCC1 ; CCN(CC)CCc1cn(N2CCC[C@H](c3c(C4CCC4)c(N)ncn3)C2)c(-c2cc(F)ccc2Cl)n1
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncnc4)cn23)n1 ; Cc1nc(N)nc(-c2c(Nc3n[nH]cc3)nc3ccc(-c4cncnc4)cn23)n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(F)cccc21 ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)N1CCc2c(F)cccc21
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1 ; O=C(O)C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CNC2)CC1 ; CCOn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3C(F)(F)F)ccc2CC2CNC2)CC1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1c2ccccc2CC1C1CC1 ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)N1c2ccccc2CC1C1CC1
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)nc21 ; CCn1nnc2c(N3CCOCC3)nc(-c3ccc(C[C@H](N)C(=O)Nc4ccc(C(=O)NCCN5CCN(C)CC5)cc4)cc3)nc21
Cc1nc(N)nc(-c2cc(CN3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1 ; Cc1nc(N)nc(-c2cc(SN3CCOCC3)cnc2Nc2cnc(O)c(NS(C)(=O)=O)c2)n1
N[C@H](COc1cncc(-c2ccc3c(c2)C(=O)C(=O)N3)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2ccc3NC(=O)C(=O)c3c2)cnc1)Cc1c[nH]c2ccccc12
Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(N)ncnc3-c3cn[nH]c3)CC2)ccc1F ; Cc1cc(-c2nc(CCN3CCC3)cn2N2CCC(c3c(-c4c[nH]nc4)ncnc3N)CC2)ccc1F
Cc1cc(-c2nc(CCNC(C)(C)C)cn2N2CCC(c3c(N)ncnc3-c3cn[nH]c3)CC2)ccc1F ; Cc1cc(-c2nc(CCNC(C)(C)C)cn2N2CCC(c3c(-c4c[nH]nc4)ncnc3N)CC2)ccc1F
