Initial molecule ; Modified molecule
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2cc(-c3cc(Cl)ccc3)ccc2CCN2CCC2)CC1
CCOc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C)cn2CC2CNC2)CC1 ; CCOc1c(N)ncnc1N1CCC(c2nc(-c3nc(F)cn3CC(=O)O)cn2CC2CNC2)CC1
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCN2CCC2)CC1 ; CCC(C)(C)c1c(N)ncnc1N1CCC(c2cc(-c3cc(OC(F)(F)C(F)F)ccn3)ccc2CCN2CCC2)CC1
Nc1cc(C(F)F)c(-c2nc(N3C4COCC3C4)nc(N3C4COCC3C4)n2)cn1 ; FC(F)c1c(-c2nn(N3C4COCC3C4)c(N3C[C@H]4C[C@@H]3CO4)c2)cnc(I)c1
Cc1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4cc(F)ccc4C(F)(F)F)cn3C)CC2)s1 ; C#Cc1c(-c2ccc(C)s2)c(N2C[C@H]3C[C@@]3(c3cc(-c4cc(F)ccc4C(F)(F)F)nn3CN)C2)ncn1
Nc1ccc(-c2cncc(C[C@H](N)COc3c[nH]c4ccccc34)c2)cc1C(=O)c1cccc(Cl)c1 ; C#Cc1ccc(-c2cc(C[C@H](N)CNc3cc4ccccc4[nH]3)cnc2)cc1C(=O)NCCc1cncc(NC)c1
C=C(C)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCC2)CC1 ; C=C(C)n1nc(N)nc1N1CCC(c2cc(-c3cc([18F])ccc3OC(F)(F)C(F)F)ccc2NCN(CC)CC)CC1
Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1 ; CNc1cnc(Nc2cnc(Cl)c(CS(C)(=O)=O)c2)c(-n2nc(C)cc2N)c1
N[C@H](COc1cncc(-c2n[nH]c3ccc(Cl)cc23)c1)Cc1c[nH]c2ccccc12 ; CCCSc1ncc2cccnc2c1-c1cncc(CC[C@@H](C)Cc2cccc3c2[nH]cc3)c1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc([N+](=O)[O-])c1O ; COCCN(C)c1nc(CC(=O)Nc2cccc(Br)c2S)cc(=O)[nH]1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCN2CCC2)CC1 ; N#CCCc1c(N)n(N2C[C@H]3C[C@@]3(c3cc(-c4cc(OC(F)(F)C(F)F)ccn4)ccc3NCN3CCC3)C2)nc1
C=CC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1 ; C=CC(=O)Nc1ccnc(OCn2ccc(Nc3cncc(CF)c3)cc2=O)c1
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCC2)CC1 ; N#CCc1nn(C#N)c(N2CCCC(c3cc(-c4nc(F)cn4C(F)(F)F)ccc3NCN3CCC3)C2)n1
O=C(CSc1nnc(OCc2ccc3c(c2)CCCC3)o1)Nc1nc2ccc(F)cc2s1 ; O=C(CSc1nnc(OCc2ccc3CCCCc3c2)o1)Nc1nc2ccc([18F])cc2s1
NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1 ; NC1(c2ccc(-c3nn4ccccc4c3-n3cccc3)cc2)CCC1
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3cc(C(F)(F)F)ccn3)cn2CCN2CCC2)CC1 ; CC(C)Oc1c(N)ncnc1N1CCC(c2cc(-c3cc(C(F)(F)F)ccn3)ccc2NCN2CCC2)CC1
Cn1c(C(=O)Cc2cccc3c2CCN3O)nc(N2CCOCC2)cc1=O ; COCCN(C)N1c2ccccc2[C@@H](C(=O)C[C@@H]2Cc3ccccc3N2OCC(F)F)[C@H]1CN
N[C@H](COc1cncc(-c2n[nH]c3ccc(C(F)(F)F)cc23)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2c3ncccc3cnc2OC(F)(F)C(F)F)cnc1)Cc1cccc2c1[nH]cc2
Cn1c(C(=O)CN2CCc3ccccc32)nc(N2CCOCC2)cc1=O ; COCCN(C)N1C[C@H]([C@]2(N3CCc4ccccc43)OC[C@H](CC(=O)O)O2)c2ccccc21
CC(C)NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; CC(C)NCCc1ccc([C@@H](F)C(F)(F)F)c([C@@H]2OCc3ncnc(C4CCN(c5ncnc(N)c5[11C]#N)CC4)c32)c1
NC1(C(CCO)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 ; O=c1[nH]c(=O)n(C2=NC[C@H]([N+]3(I)CCN(c4ncnc5c4cc[nH]5)CC3)CCN2)cc1Cl
NC(=O)c1ccc(N2CCN(c3ccccc3)CC2)c2cncnc12 ; NC(=O)c1ccc2nccc(N3CCN[C@@H](n4cccc4)C3)c2c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3ccc(F)cc3)CC2)c1C1CCC1 ; CCCCc1c(C2CCN(c3ccc(-c4ccc(F)cc4)cc3CCN(CC)CC)CC2)c(N)ccc1
Nc1cc(N2CCC(c3nc(-c4cccc(F)c4)cn3CCN3CCCC3)CC2)ncn1 ; CCN(CC)CCn1cc(-c2cc(F)ccc2)nc1C1CCN(c2cc(N)nc(=O)[nH]2)CC1
Nc1cc(CF)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1 ; COCCN(C)c1nc(-c2c(CF)cc(I)nc2)nc(N2CCOCC2)n1
N[C@H](COc1cncc(-c2cc3cc(-c4ccncc4)ccc3cn2)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2cc3nc(-c4ncnc4)ccc3cc2)cnc1)Cc1c[nH]c2ccccc12
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCOCC2)CC1 ; CCc1c(N)ncnc1N1CCC(c2cc(-c3nc(F)cn3OCCOCCF)ccc2CCN(C)CCOC)CC1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCC2)CC1 ; NC(=O)n1nc(N)nc1N1CCC(c2cc(-c3nc([18F])cn3OCCOCCF)ccc2CCN2CCC2)CC1
CC(=O)Nc1cccc(-c2ccc3nc(-c4ncccc4N)n(-c4ccc(CNC(=O)c5cccc(F)c5)cc4)c3n2)c1 ; Cc1cncnc1-c1c2nnn(-c3cc(C(N)=O)ccc3)c2nc(-c2cn(CC[C@@H](O)c3cncc([18F])c3)c(=O)[nH]c2=O)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(F)c3)CC2)c1C1CCC1 ; CCCCc1c([C@H]2CCCN(n3cc(CCN(CC)CC)nc3-c3cc(F)ccc3)C2)c(N)ccc1
CS(=O)(=O)Cc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1 ; CC(O)SCCCc1cc(-n2ccc3ccc(NS(C)(=O)=O)cc32)nc2c([11C]#N)cnn12
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1CCc2c(-c3cccnc3)cccc21 ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)N1CCc2c(-c3cccnn3)cccc21
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1 ; FC(F)(F)Cc1nc(I)ncc1-c1nc(C2CCCC2)nc(N2CCOCC2)n1
CCNC(=O)Nc1ccc(-c2nc([C@H]3COCCN3C)c3c(ncn3C)n2)cc1 ; C#CCN1CCOC[C@@H]1c1c2nc(CN)sc2nc(-c2ccc(NC(=O)NCC)cc2)n1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccccc1F ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)Cc1ccccc1[18F]
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(C(F)(F)F)c4)c3)cc2s1 ; CCCSc1ncc(-c2ccc3nc(NC(C)=O)sc3c2)cc1N(C(C)C)S(=O)(=O)c1cncc(CC(F)(F)F)c1
Nc1ncnc(C2CCN(n3cc(CCN4CCCC4)nc3-c3cccc(C(F)(F)F)c3)CC2)c1C1CCC1 ; CCCCc1c(C2CCN(c3ccc(-c4cc(OC(F)(F)F)cnc4)cc3NCCCN(CC)CC)CC2)ncnc1N
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CCN2CCCCC2)CC1 ; N#Cc1c(N)ncnc1N1CCC(c2cc(-c3nc([18F])cn3C(F)(F)F)ccc2CCN2CCNCC2)CC1
COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cn1 ; COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(=O)[O-])CC5)c4)c3c2)cn1
Cn1c(Cc2cc(=O)[nH]c(N3CCOCC3)n2)nc2cccc(-c3ccccc3)c21 ; Cn1c(Cc2cc(=O)[nH]c(N3CCOCC3)n2)nc2cccc(-n3cccc3)c21
COc1ncc(Nc2cc(-c3nc(C)nc(N)n3)cnc2CN2CCN(S(C)(=O)=O)CC2)cc1F ; COc1ccc(Nc2cc(-c3nc(C)nc(I)n3)cnc2SCN2CCN(S(C)(=O)=O)CC2)cc1[18F]
N[C@@H](CCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1 ; N[C@@H](CCc1ccccc1)COc1cncc(C=Cc2ccnnc2)c1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(Cl)c3)cn2CCN2CCC2)CC1 ; C#Cc1c(CC)cnn1N1CCC(c2cc(-c3cc(SCCC)ccc3)ccc2CCN2CCC2)CC1
N[C@H](COc1cncc(-c2n[nH]c3ccc(N4CCOCC4)cc23)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2n[nH]c3ccc(N4CCOCC4)cc23)cnc1)Cc1cccc2c1[nH]cc2
C#Cc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1 ; COCCN(C)c1cc(=O)[nH]c(CC(=O)Nc2cc(C(=O)CCO)ccc2)n1
CC(=O)Nc1ccc2ccn(-c3cc(CCNN4CCCC4)n4ncc(C#N)c4n3)c2c1 ; CNC(=O)Nc1ccc2ccn(-c3nc4c([11C]#N)cnn4c(CCNN4CCCC4)c3)c2c1
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)csc12 ; O=c1cc(N2CCOCC2)oc2c1scc2-n1cccc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)c(C(F)F)c1 ; CCC(=CNC(=O)Cc1cc(=O)[nH]c(N2CCOCC2)n1)c1cnc(C(F)F)nc1
Cc1cc(-c2nc(CNCCC3CC3)cn2N2CCC(c3c(N)ncnc3C(N)=O)CC2)ccc1F ; Cc1cc(-c2nc(CNCCC3CC3)cn2N2CCC(c3c(C(N)=O)ncnc3C)CC2)ncc1[18F]
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4Cl)c3)cc2s1 ; CCCSc1ncc(-c2ccc3nc(NC(C)=O)sc3c2)cc1NS(=O)(=O)c1cccnc1NC
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc2[nH]cnc12 ; O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cnc2[nH]ccc2c1
Nc1cc(C(F)F)c(-c2nc(N3CCOCC34CCC4)nc(N3CCOCC34CCC4)n2)cn1 ; NC[C@H](O)c1c(-c2nn(N3CCOCC34CCC4)c(N3CCOCC34CCC4)c2)cnc(N)c1
C(#Cc1n[nH]c2ccccc12)c1cccnc1 ; c1cnnc(CCCCc2n[nH]c3ccccc23)c1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CCC4)nc23)ccc1C ; CC(=O)Nc1cc(Nn2c(NC3CCC3)nc3cc(C(=O)[C@@H](O)CO)cnc32)ncc1CN
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3F)cn2CCN2CCC23COC3)CC1 ; CCn1nc(N)nc1N1CCC(c2cc(-c3cc(F)ccc3OCCOCCF)ccc2CCN2CCCOCC2)CC1
NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21 ; CNc1cc(C(=O)Cc2c(C(N)=O)sc(N3CCOCC3)n2)c2CCNc2c1
NCCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1 ; NCCn1cc(-c2ccc([C@@H](F)C(F)(F)F)cc2)nc1C1CCN(c2cccc(CC(N)=O)c2N)CC1
CCc1cc(-c2cnc3[nH]cc(-n4cc(C5CCNCC5)cn4)c3c2)nc(N)n1 ; CCc1nn(I)c(-c2cnc3[nH]cc(-n4cc(C5CCCOC5)cn4)c3c2)n1
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1 ; COCCN(C)c1nc(-c2cn(NC(=O)Nc3ccc([18F])nc3)c(=O)[nH]c2=O)nc(OS(C)(=O)=O)c1
CNc1nc(-c2n[nH]c3cc(N)ccc23)cc(N2C[C@H](NC(=O)C3CCCCC3)CC[C@@H]2C)n1 ; Cc1ccc2c(-c3cc(N4C[C@H](NC(=O)C5CCCCC5)CC[C@@H]4CN)nc(S)n3)n[nH]c2c1
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1 ; CCOCCc1nc(-c2ccc3cc[nH]c3c2)nc(C2(S(=O)(=O)N(C)[C@H](C)CC)CCOCC2)c1
CC(C)c1ccc(-c2ncccc2N2CCN(S(=O)(=O)c3cccc(-c4cnc(N)nc4)c3)CC2)cc1 ; O=S(=O)(c1cccc(-c2cnc(I)nc2)c1)N1CCN(c2nccnc2-c2ccc(C(F)F)cc2)CC1
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1 ; CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cncc(CCO)c2)n1
NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1 ; O=C(O)[C@]1CC[C@H](c2ccc(-c3ncc4ncccc4c3-n3cccc3)cc2)CC1
Nc1ncnc(C2CCN(n3cc(NCCC4CC4)nc3-c3cc(C(F)(F)F)ccn3)CC2)c1Cl ; CNc1c(C2CCN(c3ccc(-c4cc(OC(F)(F)F)ccn4)cc3NCCC3CC3)CC2)c(N)ccc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)N1c2ccccc2CC1CO ; O=C(Cc1cc(=O)[nH]c(C2CCCC2)n1)N1c2ccccc2CC1CCO
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O ; CCOCCc1nc(CC(=O)c2ccc3CCCC(C)c3c2)c(C(=N)N)s1
O=C(c1cc(O)ccc1O)N1Cc2ccccc2C1 ; Oc1ccc(OCC(F)F)c([C@@H](O)N2Cc3ccccc3C2)c1
COCCN1CCN(c2ccc3nc(Nc4cc(OC)cnc4F)c(-c4nc(C)nc(N)n4)n3c2)CC1 ; COc1cnc(F)c(Nc2c(-c3nn(I)c(C#N)c3)n3cc(N4CCN(NC=O)CC4)ccc3n2)c1
CN(C)CCn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2C#N)CC1 ; CCN(CC)CCc1ccc([C@@H](F)C(F)(F)F)c([C@@H]2OCc3ncnc(C4CCCN(c5cccc([11C]#N)c5N)C4)c32)c1
NCC(NC(=O)c1csc(-c2c[nH]c3ncccc23)c1)c1ccccc1 ; NCC(NC(=O)c1csc(-c2c[nH]c3ncccc23)c1)n1cccc1
N[C@H](COc1cncc(-c2cc3cc(-c4ccccc4)ccc3cn2)c1)Cc1c[nH]c2ccccc12 ; N[C@H](COc1cc(-c2cc3cc(-c4cncnc4)ccc3cn2)cnc1)Cc1cccc2c1[nH]cc2
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1 ; Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc([18F])nc4)c3)cc2o1
Cc1nc(N)nc(-c2c(Nc3ccc4cccnc4c3)nc3ccccn23)n1 ; NCc1ccc(-c2ncc3cnccc3c2Nc2ccc3cccnc3c2)cc1C(=O)O
COc1cc(N2Cc3nc(-n4cc(CC(F)(F)F)cn4)ccc3C2=O)cnc1OC ; COc1nc(N2Cc3nc(-c4c[nH]c(CC(F)(F)F)n4)ccc3C2=O)ncc1O[11CH3]
N[C@H](COc1cncc(-c2n[nH]c3ccc(C(F)(F)F)cc23)c1)Cc1c[nH]c2ccccc12 ; C[C@H](CCc1cc(-c2n[nH]c3ccc(C(F)(F)F)cc23)cnc1)Cc1cccc2c1[nH]cc2
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccsc3)cn2CCN2CCC2)CC1 ; N#Cc1c(N)ncnc1N1CCC(c2cc(-c3cscc3)ccc2CCN2CCC2)CC1
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2CC2CCCN2)CC1 ; NC(=O)n1nc(N)nc1N1CCC(c2nc(-c3cc([18F])ccc3OC(F)(F)C(F)F)cn2OC2CCN2)CC1
CC(=O)Nc1nc(C)c(-c2cnc(S(C)(=O)=O)o2)s1 ; CCC(=O)Nc1nc(C)c(-c2ccc(OS(C)(=O)=O)s2)s1
COc1ncc(-c2ncnc3c2CN(ON2CC[C@H](C(=O)C4CCOCC4)C2)CC3)cc1C(F)(F)F ; COc1ncc(C(=O)NC(=O)NON2CC[C@H](C(=S)C3CCOCC3)C2)cc1CC(F)(F)F
CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O ; CCOCCc1nc(C(C)(C)S(C)(=O)=O)nn1-c1ccc2cc[nH]c2c1
CN(C)c1cnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2n1 ; CCCNc1cc2ccc(-c3cnc(Cl)c(N(C(C)C)S(=O)(=O)c4ccc([18F])nc4)c3)cc2[nH]1
COc1ncc(-c2ncnc3ccc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)cc23)cc1C#N ; COc1ncc(-c2ncnc3ccc(-c4cc(CC(=O)CN5CCN(C(C)=O)CC5)ccc4)cc23)cc1[11C]#N
COc1cnc(Nc2cc(Cl)cnc2S(=O)(=O)NN2CCOCC2)c(-c2nc(C)nc(N)n2)c1 ; COc1cnc(Nc2cc(Cl)cnc2CS(=O)(=O)NN2CCOCC2)c(-c2nc(C)nc(I)n2)c1
Cn1ncc(Cl)c1-c1cc(C[C@@H](CN)NC(=O)c2cc(F)ccc2F)oc1Cl ; CNc1c(-c2c(Cl)cnn2C)cc(C[C@@H](CN)NC(=O)c2nc(F)cn2F)o1
NC1(C(CO)NC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1 ; CCCSc1ccc(C(=O)NCCC(CF)C2(N)CCN(c3ncnc4c3cc[nH]4)CC2)cc1
CCN(CC)CCn1cc(-c2cc(F)ccc2C)nc1C1CCN(c2ncnc(N)c2OC(C)C)CC1 ; CCN(CC)CCn1cc(-c2cc(F)ccc2C)nc1C1CCCN(c2ncnc(N)c2NC(C)C)C1
Cc1cccc(-c2nc(N3CCOCC3)c3sc(CN4CCC(N(C)C)CC4)cc3n2)c1 ; CCN(C)C1CCN(Cc2cc3nc(-c4cc(C)ccc4)nc(C4CCCC4)c3s2)CC1
CC[C@H]1COCCN1c1nc(-c2cc(C(F)F)ncc2N)nc(N2CCOC[C@H]2CC)n1 ; CC[C@@H]1COCCN1c1nc(-c2cc([C@@H](O)CN)ncc2I)nc(C2(CCF)CCCNC2)n1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cccc(C(F)(F)F)c3)cn2CCN2CCCC2)CC1 ; CCc1c(N)n(N2C[C@H]3C[C@@]3(c3nc(-c4cc(C(F)(F)F)ccc4)cn3CCN(CC)CC)C2)nc1
CCc1c(N)ncnc1N1CCC(c2nc(-c3cc(F)ccc3C(F)(F)F)cn2C2CCNCC2)CC1 ; CCc1c(N)n(N2C[C@H]3C[C@@]3(c3cc(-c4nc(OCCOCCF)ncc4C(F)(F)F)nn3C3=CCNCC3)C2)nc1
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C ; NCC1CCCc2ccc(C(=O)Cc3nc(N4CCOCC4)cc(=O)n3CN)cc21
NC(=O)c1ccc(N[C@@H]2CNCC[C@@H]2c2ccc(F)cc2)c2cncnc12 ; NC(=O)Cc1ncc2cccnc2c1N[C@@H]1CNCC[C@@H]1c1ccc([18F])nc1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1cccc(OC2CCCC2)c1 ; CCC(CC)Cc1cc(C[C@@H](CN)NC(=O)c2n[nH]c3c2cc(N2CCOCC2)nc3)ccc1
Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1 ; NCc1nn2cc(-c3cc(OC[C@@H](N)Cc4ccc([18F])cc4N)cnc3)nc2cc1
CNCCn1cc(-c2cc(C(F)(F)F)ccn2)nc1C1CCN(c2ncnc(N)c2C2C=NOC2)CC1 ; C#Cc1c(C2C=NOC2)cccc1N1CCCC(c2c3c(ncn2)CO[C@H]3c2cc([C@@H](CCCN)C(F)(F)F)ccn2)C1
CC(=O)Nc1cc(Nc2cnn3c(C#N)cc(NC4CC4)nc23)ccc1C1CC1 ; CCCNc1nc2c(Nc3ccc(C(C)C)c(NC(C)=O)c3)cnn2c(C#N)c1
CC(=O)Nc1nc(C)c(-c2cnc(CC(F)(F)F)o2)s1 ; C#CCc1cc(NC(=O)CC)nn1-c1ccc(CC(F)(F)F)s1
C[C@H]1COCCN1c1nc(-c2cc(F)ncc2N)cc(C2(S(C)(=O)=O)CC2)n1 ; C[C@H]1CSC(c2nc(-c3cc(OCCOCCF)ncc3I)cc(C3(OS(C)(=O)=O)CCC3)n2)=N1
Cn1cc(-c2cc(F)ccc2C(F)(F)F)nc1C1CCN(c2ncnc(N)c2-c2ccc(C#N)cc2)CC1 ; Cn1c(-c2cc(F)ccc2C(F)(F)F)nnc1C1CCN(c2ncnc(CC#N)c2-c2ccc([11C]#N)nc2)CC1
CCNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1 ; CCNCC(Cc1ccccc1)NC(=O)c1cc([N+](=O)[O-])c(-c2ccnc3c2cc[nH]3)s1
CN1CCN(Cc2cccc3c2CCN3C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)CC1 ; COCCN(C)c1cc(=O)[nH]c(CC(=O)N2CCc3c2cccc3CN2CCN(N)C2=O)n1
Nc1ncnc(C2CCN(n3cc(CCN4CCCCC4)nc3-c3cc(F)ccc3C(F)(F)F)CC2)c1Br ; Nc1cccc(CF)c1[C@H]1CCCN(n2cc(CCN3CCNCC3)nc2-c2cc(F)ccc2C(F)(F)F)C1
O=C(Cc1cc(=O)[nH]c(N2CCOCC2)n1)Nc1ccc(F)c(C2CC2)c1 ; CC(C)c1cc(NC(=O)Cc2cc(=O)[nH]c(N3CCOCC3)n2)ccc1F
COc1ncccc1-c1ccc2nc(Nc3cc[nH]n3)c(-c3nc(C)nc(N)n3)n2c1 ; COc1ncccc1-c1cn2c(-c3nn(I)c(C)c3)c(Nc3ccn[nH]3)nc2cc1
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C ; CC1Cc2cc([18F])ccc2N1NC(=O)Nc1nc(N2CCOCC2)c(CN)c(=S)[nH]1
